,*************************************************************************************,,,,,,,,,,,,,,,
41,14,7,23,1,42,29,6149.825,7,48.176177,-122.948169,8.25,3.99,5.18E-06,4,0,20
42,14,7,23,1,59,29,7169.87,6,48.177915,-122.94711,-34,3.77,2.20E-06,4,0,20
43,14,7,23,2,16,47,8207.77,0,0,0,0,9999.999,9999.999,4,0,20
44,14,7,23,2,33,47,9227.77,0,0,0,0,9999.999,9999.999,4,0,20
45,14,7,23,2,50,29,10229.84,6,48.175497,-122.947174,-21.5,3.745,2.84E-06,4,0,20
46,14,7,23,3,7,29,11249.835,7,48.176063,-122.947734,-47,3.825,1.89E-06,4,0,20
47,14,7,23,3,24,30,12270.865,7,48.17521,-122.948027,-34.25,3.89,3.27E-06,4,0,20
48,14,7,23,3,41,48,13308.89,0,0,0,0,9999.999,9999.999,4,0,20
49,14,7,23,3,58,33,14313.89,6,48.169867,-122.949094,-20.75,3.91,2.26E-06,4,0,20
50,14,7,23,4,15,32,15332.9,7,48.149856,-122.975688,-9.5,3.905,2.36E-06,4,0,20
51,14,7,23,4,32,32,16352.885,7,48.149356,-122.974595,-10.25,3.89,2.11E-06,4,0,20
52,14,7,23,4,49,32,17372.91,7,48.147564,-122.971819,-15.5,3.89,1.85E-06,4,0,20
53,14,7,23,5,6,33,18393.9,6,48.145075,-122.969576,-19.75,3.905,1.59E-06,4,0,20
54,14,7,23,5,23,32,19412.895,7,48.142707,-122.967809,-9.25,3.905,1.41E-06,3.98,0,20
55,14,7,23,5,40,35,20435.935,4,48.140096,-122.966567,-9,3.915,7.09E-07,4,0,20
56,14,7,23,5,57,32,21452.915,7,48.139224,-122.96498,-11,3.93,3.36E-06,4,0,20
57,14,7,23,6,14,32,22472.89,6,48.138437,-122.963832,-38.75,3.91,1.48E-06,4,0,20
58,14,7,23,6,31,33,23493.92,6,48.138511,-122.96226,-25.5,3.895,4.37E-07,4,0,20
59,14,7,23,6,48,32,24512.905,6,48.141532,-122.96495,-19.5,3.905,4.07E-06,4,0,20
60,14,7,23,7,5,34,25534.915,6,48.14192,-122.96305,-13.25,3.915,2.18E-06,4,0,20
61,14,7,23,7,22,32,26552.915,7,48.141976,-122.960546,-19.25,3.92,2.47E-06,4,0,20
62,14,7,23,7,39,32,27572.92,8,48.142183,-122.958714,-7.5,3.92,4.21E-06,4,0,20
63,14,7,23,7,56,32,28592.91,10,48.144297,-122.95896,-13,3.915,5.10E-06,4,0,20
64,14,7,23,8,13,32,29612.925,8,48.144188,-122.956398,-4.5,3.915,4.43E-06,4,0,20
65,14,7,23,8,30,32,30632.905,7,48.144215,-122.954312,27.25,3.915,3.84E-06,4,0,20
66,14,7,23,8,47,33,31653.945,8,48.144083,-122.953374,-5.75,3.925,5.41E-06,4,0,20
67,14,7,23,9,4,34,32674.945,7,48.143775,-122.95347,-17,3.95,3.95E-06,4,0,20
68,14,7,23,9,21,33,33693.94,8,48.142764,-122.954468,-8.25,3.955,6.32E-06,4,0,20
69,14,7,23,9,38,33,34713.955,7,48.142269,-122.955281,-17.75,3.95,2.62E-06,4,0,20
70,14,7,23,9,55,33,35733.97,6,48.141982,-122.956736,-76.75,3.96,1.40E-06,4,0,20
71,14,7,23,10,12,33,36753.93,7,48.140949,-122.959201,-33,3.955,5.37E-06,4,0,20
72,14,7,23,10,29,33,37773.945,8,48.14076,-122.961343,-15.5,3.935,3.88E-06,4,0,20
73,14,7,23,10,46,35,38795.965,6,48.140895,-122.963301,-31.75,3.945,4.49E-06,4,0,20
74,14,7,23,11,3,33,39813.975,7,48.141122,-122.965237,-27,3.975,5.15E-06,4,0,20
75,14,7,23,11,20,34,40834.955,7,48.141562,-122.966815,-19.75,3.98,4.23E-06,3.98,0,20
76,14,7,23,11,37,33,41853.88,6,48.141402,-122.969976,-59.75,3.92,4.09E-06,4,0,20
77,14,7,23,11,54,33,42873.96,6,48.141129,-122.970812,-11,3.89,4.02E-06,4,0,20
78,14,7,23,12,11,33,43893.98,7,48.12241,-122.927348,-28.25,3.955,3.44E-06,4,0,20
79,14,7,23,12,28,34,44914.005,7,48.123291,-122.927736,-30.25,4.025,4.26E-06,4,0,20
80,14,7,23,12,45,35,45935.995,6,48.122983,-122.927447,-22.75,4.035,5.39E-06,4,0,20
81,14,7,23,13,2,36,46956.005,6,48.123349,-122.927557,-33.25,4.005,3.95E-06,3.98,0,20
82,14,7,23,13,19,36,47976.015,6,48.123418,-122.9274,-37.25,3.995,3.30E-06,4,0,20
83,14,7,23,13,36,33,48993.995,7,48.12204,-122.9283,-12,4,5.18E-06,3.98,0,20
84,14,7,23,13,53,36,50016.03,6,48.123587,-122.927008,-18.5,3.515,3.93E-06,3.98,0,20
85,14,7,23,14,10,37,51037.025,6,48.123393,-122.927296,-15.75,9999.999,2.73E-06,3.98,0,20
86,14,7,23,14,27,36,52056.025,8,48.123058,-122.92758,-26,3.525,4.73E-06,3.98,0,20
87,14,7,23,14,44,46,53086.005,5,48.122393,-122.927026,-6.5,3.52,1.57E-07,4,0,20
88,14,7,23,15,1,40,54100.06,6,48.123229,-122.927154,-33,3.53,1.64E-06,3.98,0,20
89,14,7,23,15,18,43,55123.04,5,48.123764,-122.926841,-106.25,3.055,3.55E-07,3.98,0,20
90,14,7,23,15,35,42,56142.055,6,48.122926,-122.926654,-93.25,2.81,2.38E-07,3.98,0,20
91,14,7,23,15,52,41,57161.05,7,48.122812,-122.92791,-25,2.93,3.05E-06,3.98,0,20
92,14,7,23,16,9,43,58183.03,6,48.123196,-122.927145,-61.25,3.6,1.12E-06,3.98,0,20
93,14,7,23,16,26,41,59201.05,8,48.123287,-122.925663,-35.75,9999.999,2.06E-06,3.98,0,20
94,14,7,23,16,43,44,60224.06,6,48.123408,-122.92494,-73.75,3.055,1.62E-06,3.98,0,20
95,14,7,23,17,0,43,61243.045,7,48.123328,-122.927048,-22,2.78,2.80E-06,3.98,0,20
96,14,7,23,17,17,44,62264.03,7,48.123113,-122.926662,-22.5,9999.999,5.02E-06,3.98,0,20
97,14,7,23,17,34,46,63286.06,6,48.12306,-122.926172,-30.75,3.545,1.02E-06,3.98,0,20
98,14,7,23,17,51,45,64305.085,7,48.123387,-122.92732,-32.25,3.455,3.28E-06,3.96,0,20
99,14,7,23,18,8,46,65326.065,7,48.12342,-122.927471,-6,3.03,3.67E-06,3.98,0,20
100,14,7,23,18,25,47,66347.08,7,48.122272,-122.926591,13.75,2.86,3.01E-06,3.98,0,20
101,14,7,23,18,42,50,67370.1,6,48.124022,-122.927537,-8.25,3.005,1.56E-06,3.98,0,20
102,14,7,23,18,59,49,68389.065,7,48.123003,-122.927401,-15,3.155,2.59E-06,3.98,0,20
103,14,7,23,19,16,51,69411.125,6,48.123955,-122.927655,-13.5,3.17,8.74E-07,3.96,0,20
104,14,7,23,19,33,50,70430.05,8,48.123836,-122.927879,0.25,3.095,3.91E-06,3.98,0,20
105,14,7,23,19,50,51,71451.025,8,48.123214,-122.927593,-14.5,9999.999,2.68E-06,3.98,0,20
106,14,7,23,20,7,51,72471.065,7,48.122729,-122.9277,-15.75,3.545,1.63E-06,3.98,0,20
107,14,7,23,20,24,52,73492.035,9,48.101773,-122.970474,-11,3.775,2.94E-06,3.98,0,20
108,14,7,23,20,41,54,74514.025,6,48.102625,-122.971869,8.75,4.145,1.37E-06,3.98,0,20
109,14,7,23,20,58,52,75532.015,7,48.123019,-122.92775,-0.75,4.205,1.08E-06,3.98,0,20
110,14,7,23,21,15,52,76552.055,7,48.123161,-122.927721,-15.5,4.065,1.59E-06,3.98,0,20
111,14,7,23,21,32,52,77572.045,8,48.123944,-122.92804,-8.5,3.98,6.89E-06,3.96,0,20
112,14,7,23,21,49,53,78593.07,7,48.12404,-122.92766,-21.5,3.515,2.28E-06,3.98,0,20
113,14,7,23,22,6,55,79615.075,5,48.123862,-122.927273,-4.5,2.84,9.83E-07,3.96,0,20
114,14,7,23,22,23,55,80635.04,5,48.124123,-122.927603,-11.25,9999.999,1.23E-07,3.98,0,20
115,14,7,23,22,40,53,81653.04,6,48.123731,-122.927803,-9.5,4.04,3.58E-06,3.98,0,20
116,14,7,23,22,57,57,82677.04,4,48.123875,-122.928191,-9,9999.999,8.93E-07,3.96,0,20
117,14,7,23,23,14,53,83693.05,6,48.123943,-122.927785,-1.75,4.045,4.86E-06,3.96,0,20
118,14,7,23,23,31,53,84713.025,7,48.147541,-122.947,-19.5,4.04,4.33E-06,3.98,0,20
119,14,7,23,23,48,53,85733.06,6,48.167975,-122.940476,-72.75,4.04,2.05E-06,3.98,0,20
120,15,7,23,0,5,53,353.03,6,48.168118,-122.941095,-2,4.045,3.65E-06,3.96,0,20
121,15,7,23,0,22,53,1373.055,7,48.167151,-122.943579,-48.5,4.045,1.99E-06,3.96,0,20
122,15,7,23,0,39,53,2393.055,6,48.167414,-122.944308,-16,4.055,2.59E-06,3.96,0,20
123,15,7,23,0,56,53,3413.025,6,48.168782,-122.943937,-47.25,4.045,3.21E-06,3.98,0,20
124,15,7,23,1,14,11,4451.045,0,0,0,0,9999.999,9999.999,3.96,0,20
125,15,7,23,1,30,53,5453.055,5,48.169742,-122.943533,62.25,4.035,7.14E-07,3.96,0,20
126,15,7,23,1,48,1,6481.975,4,48.168681,-122.940371,62,4.01,1.69E-06,3.96,0,20
127,15,7,23,2,4,54,7494.02,7,48.168864,-122.941114,-21.5,3.985,3.11E-06,3.96,0,20
128,15,7,23,2,21,55,8515.015,6,48.168898,-122.940932,-15,4.005,4.75E-07,3.96,0,20
129,15,7,23,2,38,56,9536.035,4,48.168804,-122.940759,-15,4.035,6.93E-07,3.96,0,20
130,15,7,23,2,56,12,10572.035,0,0,0,0,9999.999,9999.999,3.96,0,20
131,15,7,23,3,13,12,11592.035,0,0,0,0,9999.999,9999.999,3.96,0,20
132,15,7,23,3,29,55,12595.065,6,48.170425,-122.941428,-54.5,4.065,2.03E-06,3.96,0,20
133,15,7,23,3,47,12,13632.065,0,0,0,0,9999.999,9999.999,3.96,0,20
134,15,7,23,4,4,12,14652.065,0,0,0,0,9999.999,9999.999,3.96,0,20
135,15,7,23,4,20,54,15654.085,8,48.15365,-122.977117,-24.25,4.09,3.29E-06,3.96,0,20
136,15,7,23,4,37,56,16676.09,7,48.148835,-122.983365,-11.25,4.1,3.58E-06,3.96,0,20
137,15,7,23,4,54,55,17695.1,7,48.150733,-122.983958,-1.25,4.1,5.42E-06,3.96,0,20
138,15,7,23,5,11,56,18716.09,8,48.152978,-122.984643,0.25,4.095,3.78E-06,3.96,0,20
139,15,7,23,5,28,59,19739.105,5,48.152866,-122.983366,-5,4.095,8.33E-07,3.96,0,20
140,15,7,23,5,45,55,20755.105,7,48.15214,-122.981079,-24.75,4.105,1.99E-06,3.96,0,20
141,15,7,23,6,2,57,21777.115,6,48.151128,-122.978335,-14.5,4.115,1.28E-06,3.96,0,20
142,15,7,23,6,19,55,22795.115,7,48.150139,-122.975492,-29.25,4.12,2.15E-06,3.96,0,20
143,15,7,23,6,36,56,23816.11,7,48.149102,-122.97247,-24.5,4.115,3.00E-06,3.94,0,20
144,15,7,23,6,53,55,24835.125,8,48.147951,-122.969344,-9.25,4.115,3.05E-06,3.94,0,20
145,15,7,23,7,10,56,25856.105,7,48.147358,-122.966184,-18.5,4.115,4.63E-06,3.96,0,20
146,15,7,23,7,27,57,26877.125,7,48.147243,-122.963217,-9.25,4.115,2.86E-06,3.96,0,20
147,15,7,23,7,44,58,27898.125,6,48.146492,-122.960076,1,4.125,4.51E-06,3.96,0,20
148,15,7,23,8,2,0,28920.135,5,48.145629,-122.956901,61.5,4.135,5.04E-07,3.96,0,20
149,15,7,23,8,18,58,29938.13,6,48.14588,-122.953788,6,9999.999,4.17E-06,3.94,0,20
150,15,7,23,8,35,56,30956.14,7,48.14614,-122.950801,-35.25,4.135,6.14E-07,3.94,0,20
151,15,7,23,8,52,56,31976.135,10,48.146594,-122.948599,-8.75,4.16,5.24E-06,3.94,0,20
152,15,7,23,9,9,56,32996.09,7,48.146071,-122.945708,-50.5,4.125,3.96E-06,3.94,0,20
153,15,7,23,9,26,56,34016.145,9,48.144849,-122.943805,-14,4.1,5.06E-06,3.94,0,20
154,15,7,23,9,43,58,35038.13,6,48.144601,-122.943805,-28.75,4.125,3.76E-06,3.94,0,20
155,15,7,23,10,0,56,36056.135,7,48.144605,-122.945062,-39.5,4.145,5.03E-06,3.94,0,20
156,15,7,23,10,17,57,37077.145,7,48.144947,-122.946836,-30,4.15,4.65E-06,3.94,0,20
157,15,7,23,10,34,57,38097.13,7,48.145385,-122.948324,-24.25,4.14,3.97E-06,3.94,0,20
158,15,7,23,10,51,57,39117.17,7,48.14567,-122.949645,-8.75,4.145,4.81E-06,3.94,0,20
159,15,7,23,11,8,57,40137.165,8,48.145483,-122.951451,-27.75,4.17,5.02E-06,3.94,0,20
160,15,7,23,11,25,57,41157.16,9,48.145109,-122.953756,-14.25,4.175,4.40E-06,3.94,0,20
161,15,7,23,11,42,59,42179.165,6,48.143327,-122.955955,-34.5,4.165,2.04E-06,3.94,0,20
162,15,7,23,11,59,57,43197.155,8,48.123902,-122.949985,-34.5,4.155,1.90E-06,3.94,0,20
163,15,7,23,12,17,13,44233.075,5,48.12201,-122.92687,11,4.11,1.21E-06,3.94,0,20
164,15,7,23,12,33,59,45239.16,6,48.123436,-122.927601,-25.25,4.095,6.40E-06,3.94,0,20
165,15,7,23,12,51,1,46261.195,5,48.122549,-122.928463,26,4.17,4.47E-07,3.94,0,20
166,15,7,23,13,7,58,47278.16,8,48.122988,-122.927473,-24,4.215,5.92E-06,3.92,0,20
167,15,7,23,13,24,24,48264.175,7,48.119961,-122.934893,-7,4.19,7.38E-06,3.94,0,20
168,16,7,23,0,27,5,1625.24,5,48.169699,-122.940884,-51.25,4.195,1.94E-07,3.9,0,20
169,16,7,23,0,44,5,2645.285,6,48.167786,-122.940942,-56.25,4.265,1.49E-06,3.9,0,20
170,16,7,23,1,1,5,3665.285,5,48.166162,-122.941635,-38,4.32,7.71E-07,3.9,0,20
171,16,7,23,1,18,6,4686.27,6,48.1657,-122.941793,-18,4.305,2.38E-06,3.9,0,20
172,16,7,23,1,35,23,5723.305,0,0,0,0,9999.999,9999.999,3.9,0,20
173,16,7,23,1,52,5,6725.235,6,48.169174,-122.940794,-17.25,4.245,1.94E-06,3.9,0,20
174,16,7,23,2,9,5,7745.245,8,48.169212,-122.940552,-30.25,4.21,8.60E-07,3.9,0,20
175,16,7,23,2,26,5,8765.24,6,48.169086,-122.940872,-8.25,4.225,9.35E-07,3.9,0,20
176,16,7,23,2,43,6,9786.265,6,48.169686,-122.94205,-27.25,4.26,9.33E-07,3.9,0,20
177,16,7,23,3,0,5,10805.26,6,48.170566,-122.941643,-41.5,4.28,1.80E-06,3.9,0,20
178,16,7,23,3,17,10,11830.27,4,48.169217,-122.940664,-41,4.275,1.67E-07,3.9,0,20
179,16,7,23,3,34,23,12863.275,0,0,0,0,9999.999,9999.999,3.9,0,20
180,16,7,23,3,51,5,13865.315,7,48.16945,-122.940443,-7,4.29,3.03E-06,3.9,0,20
181,16,7,23,4,8,5,14885.32,9,48.168329,-122.947846,-1.25,4.325,4.89E-06,3.9,0,20
182,16,7,23,4,25,7,15907.305,6,48.146567,-122.984698,-10.75,4.33,8.96E-07,3.9,0,20
183,16,7,23,4,42,5,16925.32,7,48.146888,-122.983622,-18.5,4.315,3.37E-06,3.9,0,20
184,16,7,23,4,59,7,17947.305,6,48.146625,-122.982423,-10,4.305,2.06E-06,3.9,0,20
185,16,7,23,5,16,7,18967.315,6,48.146202,-122.981715,-13.5,4.305,1.14E-06,3.9,0,20
186,16,7,23,5,33,9,19989.335,5,48.144608,-122.980912,-8,4.325,6.49E-07,3.9,0,20
187,16,7,23,5,50,7,21007.325,6,48.143125,-122.97927,-11.25,4.34,6.61E-07,3.88,0,20
188,16,7,23,6,7,7,22027.34,6,48.14125,-122.977508,-13.75,4.34,6.23E-07,3.9,0,20
189,16,7,23,6,24,7,23047.34,6,48.138875,-122.975344,-27.75,4.34,1.77E-06,3.9,0,20
190,16,7,23,6,41,7,24067.35,6,48.137509,-122.972224,-17.25,4.345,1.69E-06,3.88,0,20
191,16,7,23,6,58,5,25085.335,7,48.136245,-122.969829,-7.5,4.345,2.62E-06,3.9,0,20
192,16,7,23,7,15,5,26105.345,7,48.135226,-122.967697,-14.75,4.34,4.94E-06,3.88,0,20
193,16,7,23,7,32,5,27125.34,8,48.13471,-122.965429,-19.5,4.34,4.02E-06,3.9,0,20
194,16,7,23,7,49,5,28145.34,8,48.134433,-122.96236,-10.5,4.34,4.32E-06,3.9,0,20
195,16,7,23,8,6,5,29165.34,7,48.134406,-122.960078,-7.75,4.34,2.99E-06,3.88,0,20
196,16,7,23,8,23,5,30185.34,7,48.134945,-122.959835,11.5,4.34,6.27E-06,3.88,0,20
197,16,7,23,8,40,7,31207.36,6,48.136503,-122.958771,-24.75,4.35,3.43E-06,3.88,0,20
198,16,7,23,8,57,7,32227.32,6,48.137826,-122.958925,-44,4.345,2.06E-06,3.9,0,20
199,16,7,23,9,14,7,33247.365,6,48.138627,-122.958251,-30,4.34,2.25E-06,3.9,0,20
200,16,7,23,9,31,5,34265.36,8,48.138825,-122.958429,-19.75,4.36,4.91E-06,3.9,0,20
201,16,7,23,9,48,5,35285.36,7,48.139919,-122.957361,-24.75,4.37,3.11E-06,3.9,0,20
202,16,7,23,10,5,5,36305.35,7,48.140336,-122.957042,-6,4.36,5.04E-06,3.88,0,20
203,16,7,23,10,22,7,37327.37,6,48.140428,-122.956004,-34.5,4.355,4.63E-06,3.88,0,20
204,16,7,23,10,39,7,38347.385,6,48.140634,-122.956531,-25.75,4.375,4.66E-06,3.88,0,20
205,16,7,23,10,56,7,39367.375,6,48.140868,-122.958472,-21,4.39,5.07E-06,3.88,0,20
206,16,7,23,11,13,7,40387.38,6,48.14157,-122.960224,-14.5,4.385,3.42E-06,3.88,0,20
207,16,7,23,11,30,5,41405.395,7,48.14252,-122.961359,-38.25,4.385,2.64E-06,3.88,0,20
208,16,7,23,11,47,7,42427.385,6,48.143473,-122.962959,-3.25,4.39,3.08E-06,3.9,0,20
209,16,7,23,12,4,5,43445.37,7,48.129661,-122.951411,-18.75,4.38,2.80E-06,3.88,0,20
210,16,7,23,12,21,5,44465.37,7,48.123217,-122.928184,-25.25,4.365,6.42E-06,3.9,0,20
211,16,7,23,12,38,5,45485.395,7,48.123924,-122.927184,-35.75,4.375,5.95E-06,3.88,0,20
212,15,7,23,13,40,59,49259.19,6,48.123301,-122.9277,-45,9999.999,3.05E-06,3.94,0,20
213,15,7,23,13,57,59,50279.19,6,48.123468,-122.927504,-24.25,4.19,4.27E-06,3.94,0,20
214,15,7,23,14,14,59,51299.22,6,48.122861,-122.927858,-18,4.255,2.56E-06,3.92,0,20
215,15,7,23,14,31,57,52317.135,7,48.122881,-122.928416,-55.5,4.21,1.35E-06,3.92,0,20
216,15,7,23,14,48,57,53337.17,8,48.119575,-122.928985,-40,4.13,4.67E-06,3.92,0,20
217,15,7,23,15,6,1,54361.19,5,48.102836,-122.982379,-25,4.14,4.62E-07,3.92,0,20
218,15,7,23,15,22,59,55379.29,6,48.10451,-122.987285,-13.25,3.745,1.23E-06,3.92,0,20
219,15,7,23,15,40,15,56415.745,0,0,0,0,9999.999,9999.999,3.92,0,20
220,15,7,23,15,56,59,57419.285,7,48.102657,-122.980546,-31.75,3.09,3.68E-06,3.92,0,20
221,15,7,23,16,13,59,58439.29,7,48.102715,-122.981458,-16.25,2.96,5.11E-06,3.9,0,20
222,15,7,23,16,31,16,59476.96,0,0,0,0,9999.999,9999.999,3.92,0,20
223,15,7,23,16,48,1,60481.24,7,48.102287,-122.982703,-43.25,3.7,8.38E-07,3.92,0,20
224,15,7,23,17,5,17,61517.7,0,0,0,0,9999.999,9999.999,3.9,0,20
225,15,7,23,17,22,1,62521.31,7,48.103873,-122.980428,-4.25,9999.999,2.38E-06,3.92,0,20
226,15,7,23,17,39,4,63544.36,5,48.102703,-122.974133,-36.25,3.335,9.30E-08,3.9,0,20
227,15,7,23,17,56,1,64561.235,8,48.102506,-122.971139,-18.25,9999.999,7.25E-06,3.92,0,20
228,15,7,23,18,13,1,65581.245,8,48.107371,-122.961051,-14.5,4.24,2.10E-06,3.9,0,20
229,15,7,23,18,30,5,66605.3,5,48.123141,-122.926747,-2,9999.999,3.88E-07,3.92,0,20
230,15,7,23,18,47,4,67624.29,6,48.123413,-122.927329,-11.75,3.295,2.37E-06,3.92,0,20
231,15,7,23,19,4,3,68643.275,7,48.123592,-122.927788,0.5,9999.999,1.90E-06,3.9,0,20
232,15,7,23,19,21,3,69663.265,8,48.123943,-122.927411,-2.25,4.27,1.96E-06,3.9,0,20
233,15,7,23,19,38,3,70683.28,7,48.123722,-122.927572,-3.25,9999.999,1.83E-06,3.9,0,20
234,15,7,23,19,55,4,71704.29,8,48.123967,-122.927245,-25.75,3.285,1.44E-06,3.9,0,20
235,15,7,23,20,12,6,72726.215,7,48.119954,-122.933873,-1,9999.999,1.44E-06,3.92,0,20
236,15,7,23,20,29,5,73745.265,7,48.123813,-122.92748,-0.75,4.24,1.33E-06,3.9,0,20
237,15,7,23,20,46,13,74773.57,5,48.124045,-122.926982,7.25,9999.999,2.18E-07,3.9,0,20
238,15,7,23,21,3,7,75787.24,6,48.123689,-122.927666,-12.75,3.905,2.40E-06,3.9,0,20
239,15,7,23,21,20,14,76814.525,5,48.123011,-122.927838,-9.25,3.715,1.88E-07,3.92,0,20
240,15,7,23,21,37,9,77829.275,5,48.123213,-122.927901,-8,3.805,5.06E-07,3.9,0,20
241,15,7,23,21,54,5,78845.215,7,48.12275,-122.926864,-2,4.29,2.01E-06,3.92,0,20
242,15,7,23,22,11,23,79883.29,0,0,0,0,9999.999,9999.999,3.92,0,20
243,15,7,23,22,28,23,80903.29,0,0,0,0,9999.999,9999.999,3.9,0,20
244,15,7,23,22,45,5,81905.2,6,48.169329,-122.940671,-0.75,4.45,2.58E-06,3.9,0,20
245,15,7,23,23,2,23,82943.45,0,0,0,0,9999.999,9999.999,3.92,0,20
246,15,7,23,23,19,23,83963.45,0,0,0,0,9999.999,9999.999,3.92,0,20
247,15,7,23,23,36,5,84965.27,5,48.168222,-122.940744,-118.75,4.315,7.91E-07,3.9,0,20
248,15,7,23,23,53,9,85989.305,4,48.1685,-122.940601,-118,4.22,1.80E-07,3.92,0,20
249,16,7,23,0,10,15,615.72,4,48.16747,-122.939798,-118,3.965,9.51E-07,3.9,0,20
