,*************************************************************************************,,,,,,,,,,,,,,,
47,13,7,23,17,11,14,61874.62,7,48.286002,-122.898292,-6.25,5.54,2.47E-06,4.1,0,20
48,13,7,23,17,28,15,62895.63,6,48.289014,-122.892928,-21.25,5.59,6.74E-07,4.1,0,20
49,13,7,23,17,45,15,63915.61,6,48.259576,-122.884399,-29.75,5.645,1.24E-06,4.1,0,20
50,13,7,23,18,2,13,64933.555,9,48.245906,-122.846347,-24.25,5.61,2.12E-06,4.1,0,20
51,13,7,23,18,19,13,65953.63,7,48.261628,-122.847786,-1,5.575,3.95E-06,4.1,0,20
52,13,7,23,18,36,14,66974.645,7,48.258406,-122.844664,-12.25,5.62,2.18E-06,4.1,0,20
53,13,7,23,18,53,13,67993.64,7,48.25385,-122.842343,-5.25,5.665,1.83E-06,4.1,0,20
54,13,7,23,19,10,13,69013.635,8,48.250718,-122.841037,8.5,5.66,1.17E-06,4.1,0,20
55,13,7,23,19,27,15,70035.67,6,48.247981,-122.840081,-5.75,5.65,1.32E-06,4.1,0,20
56,13,7,23,19,44,13,71053.64,9,48.245875,-122.838309,-11.75,5.65,1.86E-06,4.1,0,20
57,13,7,23,20,1,15,72075.58,6,48.258844,-122.866242,-8.5,5.61,1.93E-06,4.1,0,20
58,13,7,23,20,18,15,73095.59,6,48.257999,-122.862597,-6.5,5.565,3.71E-07,4.1,0,20
59,13,7,23,20,35,14,74114.645,7,48.256397,-122.85852,0.25,5.595,1.58E-06,4.1,0,20
60,13,7,23,20,52,15,75135.645,6,48.254278,-122.855525,-19.75,5.66,6.12E-07,4.1,0,20
61,13,7,23,21,7,30,76050.83,7,48.253121,-122.853616,0.5,5.77,1.88E-06,4.1,0,20
62,13,7,23,21,24,46,77086.52,4,48.261774,-122.882431,0,9999.999,5.63E-08,4.1,0,20
63,13,7,23,21,41,38,78098,5,48.261715,-122.878846,17.5,4.76,1.88E-07,4.1,0,20
64,13,7,23,21,56,30,78990.86,6,48.261896,-122.876912,-13.25,9999.999,1.01E-06,4.1,0,20
65,13,7,23,22,13,31,80011.62,6,48.261399,-122.875946,-12.75,5.74,1.92E-06,4.1,0,20
66,13,7,23,22,30,29,81029.62,6,48.26106,-122.87344,-10.75,6.11,2.69E-06,4.1,0,20
67,13,7,23,22,47,30,82050.55,7,48.258157,-122.871789,-9.75,5.77,3.46E-06,4.1,0,20
68,13,7,23,23,4,29,83069.62,8,48.257927,-122.869559,-20.5,5.415,4.98E-06,4.1,0,20
69,13,7,23,23,21,29,84089.555,6,48.255755,-122.869117,-18.25,5.41,3.49E-06,4.1,0,20
70,13,7,23,23,38,29,85109.58,6,48.252652,-122.86986,23.5,5.565,4.56E-06,4.1,0,20
71,13,7,23,23,55,47,86147.565,0,0,0,0,9999.999,9999.999,4.1,0,20
72,14,7,23,0,12,29,749.585,6,48.252379,-122.874115,-36.25,5.66,1.12E-06,4.1,0,20
73,14,7,23,0,29,29,1769.6,5,48.253278,-122.876964,-52.75,5.64,1.06E-07,4.1,0,20
74,14,7,23,0,46,47,2807.64,3,0,0,0,9999.999,9999.999,4.08,0,20
75,14,7,23,1,3,47,3827.64,1,0,0,0,9999.999,9999.999,4.1,0,20
76,14,7,23,1,20,47,4847.64,0,0,0,0,9999.999,9999.999,4.1,0,20
77,14,7,23,1,35,40,5740.74,5,48.192038,-122.737349,-20.25,5.66,3.13E-06,4.08,0,20
78,14,7,23,1,52,49,6769.52,4,48.127083,-122.68045,-20,5.64,2.86E-07,4.1,0,20
79,14,7,23,2,9,58,7798.64,0,0,0,0,9999.999,9999.999,4.1,0,20
80,14,7,23,2,26,58,8818.64,0,0,0,0,9999.999,9999.999,4.08,0,20
81,14,7,23,2,43,40,9820.56,7,48.141466,-122.689677,-13.25,5.53,2.16E-06,4.08,0,20
82,14,7,23,3,0,40,10840.59,6,48.150313,-122.69915,-13.5,5.52,3.86E-06,4.08,0,20
83,14,7,23,3,17,42,11862.42,5,48.157091,-122.709492,-25.75,5.5,1.92E-07,4.08,0,20
84,14,7,23,3,34,42,12882.54,6,48.160376,-122.716999,-17.5,5.47,3.94E-06,4.1,0,20
85,14,7,23,3,51,44,13904.58,4,48.164946,-122.726759,-17,5.545,1.19E-06,4.1,0,20
86,14,7,23,4,8,45,14925.565,5,48.167954,-122.738742,-18.75,5.61,1.58E-06,4.08,0,20
87,14,7,23,4,25,42,15942.56,6,48.17062,-122.749335,-6.75,5.595,7.90E-07,4.08,0,20
88,14,7,23,4,42,42,16962.565,6,48.17356,-122.757706,-15,5.555,6.68E-07,4.08,0,20
89,14,7,23,4,59,42,17982.575,6,48.174791,-122.764475,-0.5,5.55,1.55E-06,4.08,0,20
90,14,7,23,5,16,44,19004.57,5,48.174566,-122.768498,2,5.57,2.00E-07,4.08,0,20
91,14,7,23,5,33,44,20024.58,5,48.174302,-122.767219,-12.25,5.585,5.59E-07,4.08,0,20
92,14,7,23,5,50,42,21042.595,5,48.172575,-122.76567,-18.25,5.595,1.57E-07,4.08,0,20
93,14,7,23,6,7,45,22065.595,5,48.158161,-122.803852,-29,5.6,1.97E-07,4.08,0,20
94,14,7,23,6,24,50,23090.98,5,48.156902,-122.803103,-47,5.29,7.64E-07,4.08,0,20
95,14,7,23,6,41,42,24102.56,6,48.134212,-122.891689,-18.75,5.115,1.82E-06,4.08,0,20
96,14,7,23,6,58,42,25122.645,5,48.131171,-122.898285,-58,5.515,6.06E-07,4.08,0,20
97,14,7,23,7,15,44,26144.605,5,48.132823,-122.899695,-23,5.825,3.64E-07,4.08,0,20
98,14,7,23,7,32,48,27168.995,8,48.1325,-122.904695,-5.5,5.455,3.13E-06,4.08,0,20
99,14,7,23,7,49,51,28191.455,1,0,0,0,9999.999,9999.999,4.08,0,20
100,14,7,23,8,4,21,29061.035,4,48.127449,-122.922035,-5,4.33,3.07E-07,4.08,0,20
101,14,7,23,8,18,45,29925.33,0,0,0,0,9999.999,9999.999,4.08,0,20
102,14,7,23,8,33,45,30825.33,2,0,0,0,9999.999,9999.999,4.08,0,20
103,14,7,23,8,48,45,31725.33,0,0,0,0,9999.999,9999.999,4.08,0,20
104,14,7,23,9,3,45,32625.33,0,0,0,0,9999.999,9999.999,4.08,0,20
105,14,7,23,9,18,45,33525.33,0,0,0,0,9999.999,9999.999,4.08,0,20
106,14,7,23,9,33,45,34425.33,0,0,0,0,9999.999,9999.999,4.08,0,20
107,14,7,23,9,48,45,35325.33,3,0,0,0,9999.999,9999.999,4.08,0,20
108,14,7,23,10,3,45,36225.33,2,0,0,0,9999.999,9999.999,4.08,0,20
109,14,7,23,10,18,29,37109.87,7,48.127238,-122.922585,35,9999.999,4.50E-06,4.08,0,20
110,14,7,23,10,33,38,38018.02,4,48.126997,-122.922377,35,5.445,8.27E-08,4.08,0,20
111,14,7,23,10,48,39,38919.015,4,48.127231,-122.922078,35,9999.999,1.07E-06,4.08,0,20
112,14,7,23,11,3,45,39825.075,4,48.126743,-122.921156,35,4.545,2.04E-07,4.08,0,20
113,14,7,23,11,20,30,40830.555,6,48.172141,-122.883686,-47.5,9999.999,2.41E-06,4.08,0,20
114,14,7,23,11,37,28,41848.565,9,48.26526,-122.860307,-47.25,5.56,6.31E-06,4.08,0,20
115,14,7,23,11,52,30,42750.91,6,48.394868,-122.718061,-46.25,6.245,2.20E-06,4.06,0,20
116,14,7,23,12,7,31,43651.085,6,48.53349,-122.686119,-36.25,6.34,1.61E-06,4.06,0,20
117,14,7,23,12,24,32,44672.54,4,48.559798,-122.672855,-36,5.86,1.42E-06,4.06,0,20
118,14,7,23,12,41,30,45690.61,5,48.555884,-122.674228,-19.25,5.335,4.67E-07,4.06,0,20
119,14,7,23,12,58,29,46709.605,6,48.544346,-122.677381,-31,5.345,3.64E-06,4.06,0,20
120,14,7,23,13,15,27,47727.595,7,48.528993,-122.69069,-1.25,5.605,7.69E-06,4.06,0,20
121,14,7,23,13,32,29,48749.595,6,48.515237,-122.708027,-40.5,5.725,3.52E-06,4.06,0,20
122,14,7,23,13,49,29,49769.595,6,48.498719,-122.72423,-45.5,5.655,2.51E-06,4.06,0,20
123,14,7,23,14,6,27,50787.585,7,48.480443,-122.735058,-23.25,5.555,2.64E-06,4.06,0,20
124,14,7,23,14,23,27,51807.575,7,48.462829,-122.742304,-33.5,5.53,3.41E-06,4.06,0,20
125,14,7,23,14,40,40,52840.93,5,48.447056,-122.747112,-100.25,5.24,2.54E-06,4.06,0,20
126,14,7,23,14,57,29,53849.57,6,48.434147,-122.750312,-35.5,5.105,1.47E-06,4.06,0,20
127,14,7,23,15,14,12,54852.615,7,48.535464,-122.725313,-18.75,5.525,2.80E-06,4.06,0,20
128,14,7,23,15,31,27,55887.625,4,48.538097,-122.784181,-18,9999.999,1.79E-06,4.04,0,20
129,14,7,23,15,48,13,56893.605,6,48.53722,-122.777752,-67.75,9999.999,9.02E-07,4.04,0,20
130,14,7,23,16,5,12,57912.575,6,48.537469,-122.773497,-86.25,5.59,1.23E-06,4.06,0,20
131,14,7,23,16,22,10,58930.6,7,48.540677,-122.775899,-25.25,5.62,3.81E-06,4.06,0,20
132,14,7,23,16,39,10,59950.66,7,48.542761,-122.775259,-49.25,5.645,1.93E-06,4.06,0,20
133,14,7,23,16,56,14,60974.595,5,48.545393,-122.771962,-34,5.64,5.04E-07,4.06,0,20
134,14,7,23,17,13,28,62008.64,0,0,0,0,9999.999,9999.999,4.04,0,20
135,14,7,23,17,30,14,63014.61,5,48.544463,-122.760678,-18.5,5.6,8.72E-07,4.04,0,20
136,14,7,23,17,47,14,64034.67,5,48.543334,-122.754448,-35.75,5.62,2.07E-07,4.04,0,20
137,14,7,23,18,4,12,65052.59,6,48.537611,-122.752079,-42.25,5.64,8.32E-07,4.04,0,20
138,14,7,23,18,21,12,66072.65,6,48.533518,-122.750741,-30.25,5.63,7.94E-07,4.04,0,20
139,14,7,23,18,38,10,67090.65,7,48.532309,-122.749965,-19,5.645,5.07E-06,4.04,0,20
140,14,7,23,18,55,14,68114.655,5,48.532831,-122.752798,-1.75,5.66,2.88E-07,4.04,0,20
141,14,7,23,19,12,10,69130.65,7,48.535735,-122.753963,-7.25,5.66,2.26E-06,4.04,0,20
142,14,7,23,19,29,10,70150.6,9,48.499859,-122.703093,-7.5,5.625,1.43E-06,4.04,0,20
143,14,7,23,19,46,27,71187.625,0,0,0,0,9999.999,9999.999,4.04,0,20
144,14,7,23,20,3,10,72190.615,8,48.510621,-122.702009,-2.75,5.59,3.05E-06,4.04,0,20
145,14,7,23,20,20,10,73210.66,7,48.520521,-122.687691,-3,5.62,1.72E-06,4.04,0,20
146,14,7,23,20,37,13,74233.68,5,48.526124,-122.67349,-11,5.685,5.90E-08,4.04,0,20
147,14,7,23,20,54,13,75253.655,5,48.529071,-122.660306,-2.25,5.7,1.58E-07,4.04,0,20
148,14,7,23,21,11,11,76271.6,6,48.510596,-122.671736,1,5.635,6.39E-07,4.04,0,20
149,14,7,23,21,28,11,77291.625,6,48.511347,-122.673801,-4.75,5.58,1.50E-06,4.04,0,20
150,14,7,23,21,45,9,78309.57,8,48.497952,-122.707392,-1.5,5.57,2.10E-06,4.02,0,20
151,14,7,23,22,2,11,79331.65,5,48.50607,-122.702148,45.75,5.605,1.58E-06,4.04,0,20
152,14,7,23,22,19,9,80349.655,6,48.515874,-122.697375,-23.75,5.67,1.18E-06,4.02,0,20
153,14,7,23,22,36,13,81373.56,5,48.524479,-122.681726,-22.75,5.64,2.36E-07,4.02,0,20
154,14,7,23,22,53,9,82389.63,9,48.525862,-122.673122,-19.5,5.58,4.84E-06,4.04,0,20
155,14,7,23,23,10,9,83409.62,6,48.525693,-122.666234,-9.5,5.595,3.48E-06,4.04,0,20
156,14,7,23,23,27,11,84431.655,5,48.526633,-122.662773,-91,5.645,1.21E-07,4.04,0,20
157,14,7,23,23,44,9,85449.635,6,48.526065,-122.663075,-11,5.67,3.24E-06,4.04,0,20
158,15,7,23,0,1,10,70.6,5,48.524426,-122.660844,-16.75,5.63,5.57E-07,4.02,0,20
159,15,7,23,0,18,11,1091.54,5,48.52387,-122.66272,-33.25,5.55,2.07E-06,4.04,0,20
160,15,7,23,0,35,11,2111.64,5,48.5228,-122.669494,9.75,5.55,3.10E-06,4.02,0,20
161,15,7,23,0,52,27,3147.55,0,0,0,0,9999.999,9999.999,4.04,0,20
162,15,7,23,1,9,27,4167.55,0,0,0,0,9999.999,9999.999,4.02,0,20
163,15,7,23,1,26,9,5169.52,6,48.530107,-122.655724,-46.75,5.58,2.18E-06,4.02,0,20
164,15,7,23,1,43,20,6200.58,3,0,0,0,9999.999,9999.999,4.02,0,20
165,15,7,23,2,0,27,7227.58,1,0,0,0,9999.999,9999.999,4.02,0,20
166,15,7,23,2,17,27,8247.58,0,0,0,0,9999.999,9999.999,4.02,0,20
167,15,7,23,2,34,11,9251.53,4,48.529528,-122.660819,-46,5.54,4.72E-07,4.02,0,20
168,15,7,23,2,51,10,10270.47,5,48.531195,-122.664559,-310.75,5.48,0.000004076,4.02,0,20
169,15,7,23,3,8,10,11290.55,5,48.527544,-122.671726,-54.75,5.48,8.54E-07,4.02,0,20
170,15,7,23,3,25,10,12310.58,5,48.525181,-122.681028,-24.75,5.565,1.07E-06,4.02,0,20
171,15,7,23,3,42,8,13328.595,7,48.52055,-122.695272,-17,5.63,2.09E-06,4,0,20
172,15,7,23,3,57,8,14228.95,7,48.442054,-122.768378,-1.25,5.805,4.59E-06,4.02,0,20
173,15,7,23,4,14,10,15250.605,6,48.378892,-122.777497,-6.75,5.865,2.73E-06,4.02,0,20
174,15,7,23,4,31,10,16270.575,6,48.377764,-122.776486,-12.75,5.62,3.17E-06,4.02,0,20
175,15,7,23,4,48,10,17290.61,6,48.37713,-122.773449,-15.5,5.47,3.10E-06,4.02,0,20
176,15,7,23,5,5,10,18310.61,6,48.375182,-122.771357,-12.5,5.535,3.37E-06,4.02,0,20
177,15,7,23,5,22,12,19332.615,5,48.37296,-122.767364,-3.5,5.645,9.57E-08,4.02,0,20
178,15,7,23,5,39,10,20350.605,6,48.37035,-122.765713,-13.75,5.665,5.90E-07,4.02,0,20
179,15,7,23,5,56,8,21368.585,9,48.327782,-122.794249,-22.25,5.605,3.17E-06,4,0,20
180,15,7,23,6,13,18,22398.005,6,48.282463,-122.82111,-29.5,5.265,2.14E-06,4.02,0,20
181,15,7,23,6,30,8,23408.605,7,48.279333,-122.823594,-18.25,5.135,1.13E-06,4,0,20
182,15,7,23,6,45,9,24309.945,6,48.226142,-122.85894,-21,5.71,1.72E-06,4.02,0,20
183,15,7,23,7,0,7,25207.94,8,48.14386,-122.885615,-20,6.23,3.72E-06,4,0,20
184,15,7,23,7,14,43,26083.23,3,0,0,0,9999.999,9999.999,4,0,20
185,15,7,23,7,29,43,26983.23,0,0,0,0,9999.999,9999.999,4.02,0,20
186,15,7,23,7,44,43,27883.23,2,0,0,0,9999.999,9999.999,4.02,0,20
187,15,7,23,7,59,43,28783.23,0,0,0,0,9999.999,9999.999,4,0,20
188,15,7,23,8,14,43,29683.23,1,0,0,0,9999.999,9999.999,4,0,20
189,15,7,23,8,29,43,30583.23,0,0,0,0,9999.999,9999.999,4,0,20
190,15,7,23,8,44,35,31475.97,5,48.126933,-122.92256,47.5,9999.999,3.14E-07,4,0,20
191,15,7,23,8,59,43,32383.23,2,0,0,0,9999.999,9999.999,4,0,20
192,15,7,23,9,14,43,33283.23,0,0,0,0,9999.999,9999.999,4,0,20
193,15,7,23,9,29,28,34168.94,4,48.126768,-122.923139,-20,5.455,1.94E-07,4,0,20
194,15,7,23,9,44,28,35068.965,5,48.127021,-122.922619,35.5,5.565,1.19E-07,4,0,20
195,15,7,23,9,59,42,35982.565,0,0,0,0,9999.999,9999.999,4,0,20
196,15,7,23,10,14,42,36882.565,1,0,0,0,9999.999,9999.999,4.02,0,20
197,15,7,23,10,29,36,37776.045,4,48.119905,-122.913904,-20,9999.999,1.35E-07,4,0,20
198,15,7,23,10,44,40,38680.885,4,48.126333,-122.921657,-20,3.965,9.86E-08,4,0,20
199,15,7,23,10,59,26,39566.825,5,48.125323,-122.920089,-117.5,9999.999,7.03E-08,4,0,20
200,15,7,23,11,14,18,40458.925,6,48.164389,-122.864128,-87.25,5.875,1.84E-06,4,0,20
201,15,7,23,11,31,18,41478.585,7,48.164973,-122.870299,14.5,9999.999,3.80E-06,4,0,20
202,15,7,23,11,48,18,42498.605,6,48.164888,-122.875514,-45.25,5.595,5.56E-06,4,0,20
203,15,7,23,12,5,18,43518.575,7,48.174306,-122.87342,-27,5.45,8.32E-06,4,0,20
204,15,7,23,12,22,29,44549.52,5,48.24095,-122.767345,35,5.475,4.12E-07,4,0,20
205,15,7,23,12,39,20,45560.645,5,48.252371,-122.774667,31,5.595,4.59E-07,4,0,20
206,15,7,23,12,56,20,46580.615,6,48.253446,-122.771902,-30.25,5.69,4.27E-06,4,0,20
207,15,7,23,13,13,20,47600.61,6,48.254313,-122.769781,-39.5,5.66,3.84E-06,4,0,20
208,15,7,23,13,30,20,48620.61,6,48.256552,-122.769538,-41.25,5.595,2.19E-06,4,0,20
209,15,7,23,13,47,20,49640.625,6,48.259207,-122.768762,-40.5,5.585,2.86E-06,4,0,20
210,15,7,23,14,4,19,50659.605,8,48.26061,-122.765755,-37.75,5.61,5.32E-06,4,0,20
211,15,7,23,14,21,19,51679.56,7,48.262081,-122.758972,-32.75,5.595,2.77E-06,4,0,20
212,15,7,23,14,38,28,52708.915,5,48.216994,-122.77545,-78.5,5.23,2.11E-06,4,0,20
213,15,7,23,14,55,18,53718.56,7,48.160385,-122.748082,-26,9999.999,1.93E-06,3.98,0,20
214,15,7,23,15,12,19,54739.58,6,48.136866,-122.739082,-42.75,5.57,2.65E-06,3.98,0,20
215,15,7,23,15,29,17,55757.6,7,48.141737,-122.738407,-34,5.76,2.78E-06,3.98,0,20
216,15,7,23,15,46,19,56779.58,6,48.141928,-122.72887,-23,5.685,3.35E-06,3.98,0,20
217,15,7,23,16,3,19,57799.635,6,48.152095,-122.737098,-30.75,5.57,3.36E-06,3.98,0,20
218,15,7,23,16,20,17,58817.65,7,48.158928,-122.744412,-22.25,5.585,4.15E-06,4,0,20
219,15,7,23,16,37,19,59839.665,6,48.162471,-122.750262,-63.5,5.665,6.58E-07,4,0,20
220,15,7,23,16,54,17,60857.695,7,48.165438,-122.755587,-21.5,5.72,3.94E-06,4,0,20
221,15,7,23,17,11,19,61879.68,6,48.167541,-122.760985,-28.25,5.715,1.67E-06,4,0,20
222,15,7,23,17,26,19,62779.945,6,48.167557,-122.764861,-24.75,5.81,3.60E-07,4,0,20
223,15,7,23,17,41,17,63677.95,7,48.16572,-122.765428,-29,5.995,2.68E-06,3.98,0,20
224,15,7,23,17,58,19,64699.665,6,48.164353,-122.762225,-29,5.9,2.04E-06,3.98,0,20
225,15,7,23,18,15,19,65719.67,6,48.160956,-122.754054,-16.5,5.62,3.37E-06,3.98,0,20
226,15,7,23,18,32,35,66755.62,0,0,0,0,9999.999,9999.999,3.98,0,20
227,15,7,23,18,49,17,67757.61,7,48.128045,-122.729691,-31.75,5.5,4.93E-06,4,0,20
228,15,7,23,19,6,19,68779.64,6,48.124506,-122.725387,-9.75,5.565,1.74E-06,4,0,20
229,15,7,23,19,23,17,69797.645,7,48.119042,-122.71817,-18,5.675,1.02E-06,4,0,20
230,15,7,23,19,40,17,70817.645,8,48.114018,-122.711678,-19.75,5.7,2.24E-06,4,0,20
231,15,7,23,19,55,17,71717.93,7,48.111665,-122.705262,-22.75,5.8,1.33E-06,3.98,0,20
232,15,7,23,20,12,17,72737.64,7,48.110618,-122.695017,-25,5.835,1.26E-06,3.98,0,20
233,15,7,23,20,29,21,73761.575,5,48.107187,-122.679321,9.25,5.625,2.12E-07,3.98,0,20
234,15,7,23,20,46,27,74787.035,5,48.094852,-122.656523,-10.75,5.2,6.65E-08,3.98,0,20
235,15,7,23,21,3,19,75799.62,6,48.079325,-122.654118,-4,9999.999,3.03E-07,3.98,0,20
236,15,7,23,21,20,18,76818.61,6,48.071447,-122.663361,-18,5.615,2.66E-06,4,0,20
237,15,7,23,21,37,25,77845.015,5,48.072845,-122.668656,-6,5.52,2.20E-07,3.98,0,20
238,15,7,23,21,54,20,78860.59,5,48.079215,-122.665798,-10,5.255,5.66E-07,4,0,20
239,15,7,23,22,11,18,79878.585,6,48.086588,-122.660871,-5.25,5.455,3.22E-07,3.98,0,20
240,15,7,23,22,28,16,80896.595,7,48.088246,-122.646452,-19.75,5.69,3.79E-06,3.98,0,20
241,15,7,23,22,45,16,81916.6,7,48.077112,-122.643327,-12.5,5.715,4.20E-06,3.98,0,20
242,15,7,23,23,2,16,82936.605,7,48.07269,-122.649257,-16,5.615,3.59E-06,3.98,0,20
243,15,7,23,23,19,16,83956.585,6,48.077353,-122.652922,-46,5.545,2.19E-06,3.98,0,20
244,15,7,23,23,36,16,84976.575,6,48.078654,-122.651639,-12,5.545,2.46E-06,3.98,0,20
245,15,7,23,23,53,16,85996.595,5,48.075841,-122.65046,-76.5,5.585,1.71E-07,3.96,0,20
246,16,7,23,0,10,16,616.475,5,48.077229,-122.651892,-44.25,5.555,7.50E-07,3.98,0,20
247,16,7,23,0,27,17,1637.605,5,48.079722,-122.654679,-2.25,5.525,3.35E-07,3.98,0,20
248,16,7,23,0,44,15,2655.545,6,48.087046,-122.657299,-8.25,5.56,2.80E-06,3.98,0,20
249,16,7,23,1,1,15,3675.56,7,48.093698,-122.655667,-7.25,5.57,1.11E-06,3.98,0,20
250,16,7,23,1,18,16,4696.53,6,48.097388,-122.648899,-22.25,5.55,3.11E-06,3.98,0,20
251,16,7,23,1,35,15,5715.56,6,48.096407,-122.637159,12.25,5.535,9.56E-07,3.98,0,20
252,16,7,23,1,52,16,6736.545,7,48.093589,-122.626919,-4,5.545,2.21E-06,3.98,0,20
253,16,7,23,2,9,16,7756.545,5,48.087998,-122.622021,-5.25,5.55,7.30E-07,3.98,0,20
254,16,7,23,2,26,33,8793.55,0,0,0,0,9999.999,9999.999,3.98,0,20
255,16,7,23,2,43,17,9797.51,5,48.083,-122.61297,-37,5.53,4.74E-07,3.96,0,20
256,16,7,23,3,0,32,10832.53,0,0,0,0,9999.999,9999.999,3.96,0,20
257,16,7,23,3,17,31,11851.53,0,0,0,0,9999.999,9999.999,3.96,0,20
258,16,7,23,3,34,14,12854.53,6,48.084454,-122.629678,-32.75,5.51,6.84E-07,3.96,0,20
259,16,7,23,3,51,17,13877.56,5,48.089694,-122.636962,-7.75,5.535,3.06E-07,3.96,0,20
