ID,x,y,time
45663,48.179998,-122.779476,23-07-13 12:05:12
45663,48.18975,-122.801295,23-07-13 12:22:13
45663,48.203,-122.822794,23-07-13 12:39:13
45663,48.215757,-122.812761,23-07-13 12:56:14
45663,48.226464,-122.835391,23-07-13 13:13:14
45663,48.237315,-122.854558,23-07-13 13:30:14
45663,48.249905,-122.871882,23-07-13 13:47:12
45663,48.253512,-122.884702,23-07-13 14:04:14
45663,48.256988,-122.893227,23-07-13 14:21:16
45663,48.260084,-122.898391,23-07-13 14:38:12
45663,48.262688,-122.902056,23-07-13 14:55:14
45663,48.265648,-122.903615,23-07-13 15:12:14
45663,48.269324,-122.904481,23-07-13 15:29:20
45663,48.271895,-122.904438,23-07-13 15:46:13
45663,48.27416,-122.904404,23-07-13 16:03:13
45663,48.276712,-122.905014,23-07-13 16:20:13
45663,48.279698,-122.904809,23-07-13 16:37:14
45663,48.282956,-122.902048,23-07-13 16:54:13
45663,48.286002,-122.898292,23-07-13 17:11:14
45663,48.289014,-122.892928,23-07-13 17:28:15
45663,48.259576,-122.884399,23-07-13 17:45:15
45663,48.245906,-122.846347,23-07-13 18:02:13
45663,48.261628,-122.847786,23-07-13 18:19:13
45663,48.258406,-122.844664,23-07-13 18:36:14
45663,48.25385,-122.842343,23-07-13 18:53:13
45663,48.250718,-122.841037,23-07-13 19:10:13
45663,48.247981,-122.840081,23-07-13 19:27:15
45663,48.245875,-122.838309,23-07-13 19:44:13
45663,48.258844,-122.866242,23-07-13 20:01:15
45663,48.257999,-122.862597,23-07-13 20:18:15
45663,48.256397,-122.85852,23-07-13 20:35:14
45663,48.254278,-122.855525,23-07-13 20:52:15
45663,48.253121,-122.853616,23-07-13 21:07:30
45663,48.261774,-122.882431,23-07-13 21:24:46
45663,48.261715,-122.878846,23-07-13 21:41:38
45663,48.261896,-122.876912,23-07-13 21:56:30
45663,48.261399,-122.875946,23-07-13 22:13:31
45663,48.26106,-122.87344,23-07-13 22:30:29
45663,48.258157,-122.871789,23-07-13 22:47:30
45663,48.257927,-122.869559,23-07-13 23:04:29
45663,48.255755,-122.869117,23-07-13 23:21:29
45663,48.252652,-122.86986,23-07-13 23:38:29
45663,48.252379,-122.874115,23-07-14 00:12:29
45663,48.253278,-122.876964,23-07-14 00:29:29
45663,48.192038,-122.737349,23-07-14 01:35:40
45663,48.127083,-122.68045,23-07-14 01:52:49
45663,48.141466,-122.689677,23-07-14 02:43:40
45663,48.150313,-122.69915,23-07-14 03:00:40
45663,48.157091,-122.709492,23-07-14 03:17:42
45663,48.160376,-122.716999,23-07-14 03:34:42
45663,48.164946,-122.726759,23-07-14 03:51:44
45663,48.167954,-122.738742,23-07-14 04:08:45
45663,48.17062,-122.749335,23-07-14 04:25:42
45663,48.17356,-122.757706,23-07-14 04:42:42
45663,48.174791,-122.764475,23-07-14 04:59:42
45663,48.174566,-122.768498,23-07-14 05:16:44
45663,48.174302,-122.767219,23-07-14 05:33:44
45663,48.172575,-122.76567,23-07-14 05:50:42
45663,48.158161,-122.803852,23-07-14 06:07:45
45663,48.156902,-122.803103,23-07-14 06:24:50
45663,48.134212,-122.891689,23-07-14 06:41:42
45663,48.131171,-122.898285,23-07-14 06:58:42
45663,48.132823,-122.899695,23-07-14 07:15:44
45663,48.1325,-122.904695,23-07-14 07:32:48
45663,48.127449,-122.922035,23-07-14 08:04:21
45663,48.127238,-122.922585,23-07-14 10:18:29
45663,48.126997,-122.922377,23-07-14 10:33:38
45663,48.127231,-122.922078,23-07-14 10:48:39
45663,48.126743,-122.921156,23-07-14 11:03:45
45663,48.172141,-122.883686,23-07-14 11:20:30
45663,48.26526,-122.860307,23-07-14 11:37:28
45663,48.394868,-122.718061,23-07-14 11:52:30
45663,48.53349,-122.686119,23-07-14 12:07:31
45663,48.559798,-122.672855,23-07-14 12:24:32
45663,48.555884,-122.674228,23-07-14 12:41:30
45663,48.544346,-122.677381,23-07-14 12:58:29
45663,48.528993,-122.69069,23-07-14 13:15:27
45663,48.515237,-122.708027,23-07-14 13:32:29
45663,48.498719,-122.72423,23-07-14 13:49:29
45663,48.480443,-122.735058,23-07-14 14:06:27
45663,48.462829,-122.742304,23-07-14 14:23:27
45663,48.447056,-122.747112,23-07-14 14:40:40
45663,48.434147,-122.750312,23-07-14 14:57:29
45663,48.535464,-122.725313,23-07-14 15:14:12
45663,48.538097,-122.784181,23-07-14 15:31:27
45663,48.53722,-122.777752,23-07-14 15:48:13
45663,48.537469,-122.773497,23-07-14 16:05:12
45663,48.540677,-122.775899,23-07-14 16:22:10
45663,48.542761,-122.775259,23-07-14 16:39:10
45663,48.545393,-122.771962,23-07-14 16:56:14
45663,48.544463,-122.760678,23-07-14 17:30:14
45663,48.543334,-122.754448,23-07-14 17:47:14
45663,48.537611,-122.752079,23-07-14 18:04:12
45663,48.533518,-122.750741,23-07-14 18:21:12
45663,48.532309,-122.749965,23-07-14 18:38:10
45663,48.532831,-122.752798,23-07-14 18:55:14
45663,48.535735,-122.753963,23-07-14 19:12:10
45663,48.499859,-122.703093,23-07-14 19:29:10
45663,48.510621,-122.702009,23-07-14 20:03:10
45663,48.520521,-122.687691,23-07-14 20:20:10
45663,48.526124,-122.67349,23-07-14 20:37:13
45663,48.529071,-122.660306,23-07-14 20:54:13
45663,48.510596,-122.671736,23-07-14 21:11:11
45663,48.511347,-122.673801,23-07-14 21:28:11
45663,48.497952,-122.707392,23-07-14 21:45:09
45663,48.50607,-122.702148,23-07-14 22:02:11
45663,48.515874,-122.697375,23-07-14 22:19:09
45663,48.524479,-122.681726,23-07-14 22:36:13
45663,48.525862,-122.673122,23-07-14 22:53:09
45663,48.525693,-122.666234,23-07-14 23:10:09
45663,48.526633,-122.662773,23-07-14 23:27:11
45663,48.526065,-122.663075,23-07-14 23:44:09
45663,48.524426,-122.660844,23-07-15 00:01:10
45663,48.52387,-122.66272,23-07-15 00:18:11
45663,48.5228,-122.669494,23-07-15 00:35:11
45663,48.530107,-122.655724,23-07-15 01:26:09
45663,48.529528,-122.660819,23-07-15 02:34:11
