ID,x,y,time,nest_x,nest_y
44067,495262.632194972,5330523.12108569,22-06-25 02:37:30,505925.125596706,5330513.00106142
44067,495334.904583268,5330455.59466716,22-06-25 02:54:31,505925.125596706,5330513.00106142
44067,495299.561926681,5330459.180321,22-06-25 03:11:31,505925.125596706,5330513.00106142
44067,495183.563820272,5330470.83615745,22-06-25 03:28:35,505925.125596706,5330513.00106142
44067,495257.977941119,5330473.88619812,22-06-25 03:45:33,505925.125596706,5330513.00106142
44067,495224.776691401,5330457.46382989,22-06-25 04:02:34,505925.125596706,5330513.00106142
44067,495231.110852337,5330468.46224155,22-06-25 04:36:35,505925.125596706,5330513.00106142
44067,498318.004527864,5333011.24716031,22-06-25 04:53:39,505925.125596706,5330513.00106142
44067,498666.491183365,5333111.41152056,22-06-25 05:10:39,505925.125596706,5330513.00106142
44067,498891.943050439,5333186.61114642,22-06-25 05:27:38,505925.125596706,5330513.00106142
44067,499184.005281896,5333094.08623512,22-06-25 05:44:41,505925.125596706,5330513.00106142
44067,499541.089136386,5333067.14844149,22-06-25 06:01:42,505925.125596706,5330513.00106142
44067,499806.019487473,5332970.43389365,22-06-25 06:18:43,505925.125596706,5330513.00106142
44067,500055.264471349,5332882.2899098,22-06-25 06:35:42,505925.125596706,5330513.00106142
44067,500223.739818333,5332773.70170142,22-06-25 06:52:42,505925.125596706,5330513.00106142
44067,500297.676898441,5332739.47126322,22-06-25 07:09:42,505925.125596706,5330513.00106142
44067,500430.007949162,5332667.4553105,22-06-25 07:26:43,505925.125596706,5330513.00106142
44067,500603.195733886,5332437.61545638,22-06-25 07:43:46,505925.125596706,5330513.00106142
44067,500742.168107071,5332288.02570093,22-06-25 08:00:46,505925.125596706,5330513.00106142
44067,500724.56368847,5332086.51098454,22-06-25 08:17:46,505925.125596706,5330513.00106142
44067,500546.942107756,5331845.96570887,22-06-25 08:34:58,505925.125596706,5330513.00106142
44067,500660.338162269,5331671.47444333,22-06-25 08:51:49,505925.125596706,5330513.00106142
44067,500492.069551761,5331497.51006847,22-06-25 09:08:58,505925.125596706,5330513.00106142
44067,500236.885630783,5331453.25671551,22-06-25 09:25:52,505925.125596706,5330513.00106142
44067,499899.489429231,5331575.40490585,22-06-25 09:42:49,505925.125596706,5330513.00106142
44067,499699.066936383,5331641.43415785,22-06-25 09:57:50,505925.125596706,5330513.00106142
44067,499549.241719666,5331755.03780457,22-06-25 10:12:52,505925.125596706,5330513.00106142
44067,499450.308839515,5331882.53385163,22-06-25 10:27:52,505925.125596706,5330513.00106142
44067,499236.746687669,5332037.38833052,22-06-25 10:42:50,505925.125596706,5330513.00106142
44067,498994.035703381,5332193.14505851,22-06-25 10:57:50,505925.125596706,5330513.00106142
44067,498633.581141185,5332340.60287854,22-06-25 11:12:51,505925.125596706,5330513.00106142
44067,498232.888558254,5332442.30247423,22-06-25 11:29:50,505925.125596706,5330513.00106142
44067,505958.679292401,5330518.48215676,22-06-25 11:46:54,505925.125596706,5330513.00106142
44067,505954.667344111,5330512.47596703,22-06-25 12:03:52,505925.125596706,5330513.00106142
44067,505963.819898744,5330512.48549319,22-06-25 12:20:53,505925.125596706,5330513.00106142
44067,505975.62677299,5330535.95012513,22-06-25 12:37:56,505925.125596706,5330513.00106142
44067,505887.686573901,5330522.96579913,22-06-25 12:54:59,505925.125596706,5330513.00106142
44067,505946.465971363,5330528.0282251,22-06-25 13:11:56,505925.125596706,5330513.00106142
44067,505919.91946948,5330510.43926207,22-06-25 13:28:59,505925.125596706,5330513.00106142
44067,505929.671459638,5330506.44800966,22-06-25 13:46:15,505925.125596706,5330513.00106142
44067,505966.792285154,5330516.3787855,22-06-25 14:03:07,505925.125596706,5330513.00106142
44067,505922.537882487,5330496.8818606,22-06-25 14:20:14,505925.125596706,5330513.00106142
44067,505904.216103973,5330512.97946118,22-06-25 14:52:02,505925.125596706,5330513.00106142
44067,505967.704830021,5330568.95295154,22-06-25 15:07:14,505925.125596706,5330513.00106142
44067,505909.887824758,5330713.2748309,22-06-25 15:22:12,505925.125596706,5330513.00106142
44067,505976.02857212,5330578.74269732,22-06-25 15:38:09,505925.125596706,5330513.00106142
44067,505886.790571504,5330598.32352438,22-06-25 15:53:10,505925.125596706,5330513.00106142
44067,505949.088516764,5330582.1602434,22-06-25 16:08:16,505925.125596706,5330513.00106142
44067,505975.661458188,5330502.7167771,22-06-25 16:25:08,505925.125596706,5330513.00106142
44067,505961.30161252,5330501.25687826,22-06-25 16:42:10,505925.125596706,5330513.00106142
44067,505975.523825529,5330563.29253577,22-06-25 16:59:18,505925.125596706,5330513.00106142
44067,505882.559269779,5330733.36455971,22-06-25 17:16:14,505925.125596706,5330513.00106142
44067,505919.634695919,5330497.99034263,22-06-25 17:33:20,505925.125596706,5330513.00106142
44067,505929.303778127,5330502.22398825,22-06-25 17:50:19,505925.125596706,5330513.00106142
44067,505923.047952646,5330507.33034135,22-06-25 18:07:13,505925.125596706,5330513.00106142
44067,505928.921133504,5330512.44924833,22-06-25 18:24:11,505925.125596706,5330513.00106142
44067,505979.583309419,5330523.72792702,22-06-25 18:41:12,505925.125596706,5330513.00106142
44067,506052.804744411,5330452.33641927,22-06-25 18:58:28,505925.125596706,5330513.00106142
44067,505927.271088858,5330525.00731367,22-06-25 19:15:22,505925.125596706,5330513.00106142
44067,505933.290880873,5330532.23819752,22-06-25 19:32:25,505925.125596706,5330513.00106142
44067,505987.590275158,5330551.85685171,22-06-25 19:49:14,505925.125596706,5330513.00106142
44067,505886.108862334,5330537.63577115,22-06-25 20:23:22,505925.125596706,5330513.00106142
44067,505928.894661208,5330538.01336248,22-06-25 20:57:26,505925.125596706,5330513.00106142
44067,505950.21111553,5330504.35749812,22-06-25 21:14:24,505925.125596706,5330513.00106142
44067,505925.050725615,5330513.4455777,22-06-25 21:31:28,505925.125596706,5330513.00106142
44067,505934.57821382,5330510.67673414,22-06-25 21:48:31,505925.125596706,5330513.00106142
44067,505955.183828152,5330516.70014495,22-06-25 22:05:24,505925.125596706,5330513.00106142
44067,505958.165471389,5330511.70156714,22-06-25 22:22:18,505925.125596706,5330513.00106142
44067,505943.650244982,5330516.57701191,22-06-25 22:39:16,505925.125596706,5330513.00106142
44067,505950.432731688,5330505.91380658,22-06-25 22:56:20,505925.125596706,5330513.00106142
44067,505923.873489424,5330500.55114072,22-06-25 23:13:19,505925.125596706,5330513.00106142
44067,506001.898996193,5330530.97592538,22-06-25 23:30:22,505925.125596706,5330513.00106142
44067,505941.201026736,5330510.46130571,22-06-25 23:47:19,505925.125596706,5330513.00106142
44067,505943.385945028,5330484.45483903,22-06-26 00:04:21,505925.125596706,5330513.00106142
44067,505936.282983754,5330517.12511092,22-06-26 00:21:21,505925.125596706,5330513.00106142
44067,505929.073868916,5330508.67035957,22-06-26 00:38:24,505925.125596706,5330513.00106142
44067,505911.125081891,5330523.87913704,22-06-26 00:55:37,505925.125596706,5330513.00106142
44067,505929.888591792,5330512.3391018,22-06-26 01:12:37,505925.125596706,5330513.00106142
44067,505952.948032497,5330520.03227315,22-06-26 01:29:36,505925.125596706,5330513.00106142
44067,506025.894370364,5330568.34700842,22-06-26 01:46:34,505925.125596706,5330513.00106142
44067,505939.69470286,5330527.91004807,22-06-26 02:01:43,505925.125596706,5330513.00106142
44067,505930.326193313,5330520.89798493,22-06-26 02:16:30,505925.125596706,5330513.00106142
44067,505922.983199971,5330497.99380562,22-06-26 02:31:39,505925.125596706,5330513.00106142
44067,505926.625552119,5330501.66547315,22-06-26 02:46:41,505925.125596706,5330513.00106142
44067,505925.367119059,5330495.32870976,22-06-26 03:01:41,505925.125596706,5330513.00106142
44067,505924.625306955,5330493.10497339,22-06-26 03:16:40,505925.125596706,5330513.00106142
44067,505923.216667255,5330488.10183636,22-06-26 03:31:31,505925.125596706,5330513.00106142
44067,505982.810232885,5330568.85756762,22-06-26 03:46:32,505925.125596706,5330513.00106142
44067,505982.260327154,5330596.64410641,22-06-26 04:01:31,505925.125596706,5330513.00106142
44067,505928.329297949,5330509.11418233,22-06-26 04:16:28,505925.125596706,5330513.00106142
44067,505939.728026345,5330495.78818359,22-06-26 04:31:28,505925.125596706,5330513.00106142
44067,505971.909847744,5330461.14334793,22-06-26 04:46:30,505925.125596706,5330513.00106142
44067,505893.241350962,5330620.55985166,22-06-26 05:01:35,505925.125596706,5330513.00106142
44067,505931.07479276,5330516.56397117,22-06-26 05:16:43,505925.125596706,5330513.00106142
44067,505851.392248324,5330577.94707118,22-06-26 05:31:32,505925.125596706,5330513.00106142
44067,505926.91272649,5330511.7802783,22-06-26 05:46:30,505925.125596706,5330513.00106142
44067,505968.985196923,5330482.8142428,22-06-26 06:01:38,505925.125596706,5330513.00106142
44067,505919.830003844,5330524.9996152,22-06-26 06:16:37,505925.125596706,5330513.00106142
44067,505918.946955325,5330515.43993638,22-06-26 06:31:37,505925.125596706,5330513.00106142
44067,505936.858332861,5330536.35438796,22-06-26 06:46:36,505925.125596706,5330513.00106142
44067,505933.230867707,5330518.34458011,22-06-26 07:01:33,505925.125596706,5330513.00106142
44067,505928.907552077,5330525.56475024,22-06-26 07:16:36,505925.125596706,5330513.00106142
44067,505915.032112588,5330559.45067413,22-06-26 07:31:32,505925.125596706,5330513.00106142
44067,505933.8406694,5330504.34050871,22-06-26 07:46:33,505925.125596706,5330513.00106142
44067,505938.749497495,5330506.568567,22-06-26 08:01:43,505925.125596706,5330513.00106142
44067,505854.949311833,5330519.48662658,22-06-26 08:16:42,505925.125596706,5330513.00106142
44067,505842.011451372,5330510.02579375,22-06-26 08:31:30,505925.125596706,5330513.00106142
44067,505924.909264809,5330506.33193123,22-06-26 08:46:36,505925.125596706,5330513.00106142
44067,505919.909241423,5330520.33146262,22-06-26 09:01:43,505925.125596706,5330513.00106142
44067,505863.971852076,5330428.4652958,22-06-26 09:16:38,505925.125596706,5330513.00106142
44067,505984.708186425,5330603.98246277,22-06-26 09:31:38,505925.125596706,5330513.00106142
44067,505931.637583523,5330476.10652327,22-06-26 09:46:33,505925.125596706,5330513.00106142
44067,505923.415753423,5330511.44321408,22-06-26 10:01:31,505925.125596706,5330513.00106142
44067,505915.22571762,5330516.10298128,22-06-26 10:16:38,505925.125596706,5330513.00106142
44067,505914.780974161,5330514.43529522,22-06-26 10:31:38,505925.125596706,5330513.00106142
44067,505916.949804885,5330503.87843452,22-06-26 10:46:40,505925.125596706,5330513.00106142
44067,505821.933579753,5330497.11212428,22-06-26 11:01:34,505925.125596706,5330513.00106142
44067,506416.20983387,5330538.87217469,22-06-26 11:16:42,505925.125596706,5330513.00106142
44067,505884.466070463,5330470.83387229,22-06-26 11:31:42,505925.125596706,5330513.00106142
44067,505943.726040551,5330515.24330931,22-06-26 11:46:32,505925.125596706,5330513.00106142
44067,508252.369116979,5328267.35141941,22-06-26 12:01:32,505925.125596706,5330513.00106142
44067,508451.497950586,5328014.44623515,22-06-26 12:18:37,505925.125596706,5330513.00106142
44067,508434.02794518,5328048.54296576,22-06-26 12:35:34,505925.125596706,5330513.00106142
44067,508454.82489847,5328181.39563083,22-06-26 12:52:35,505925.125596706,5330513.00106142
44067,508484.00496696,5328232.34461519,22-06-26 13:09:36,505925.125596706,5330513.00106142
44067,508442.258396419,5328171.81836134,22-06-26 13:26:47,505925.125596706,5330513.00106142
44067,508413.763801291,5328160.55048621,22-06-26 13:43:39,505925.125596706,5330513.00106142
44067,508436.578260798,5328187.14843846,22-06-26 14:00:39,505925.125596706,5330513.00106142
44067,508446.169536955,5328043.55918466,22-06-26 14:34:39,505925.125596706,5330513.00106142
44067,502220.438617903,5329322.74680248,22-06-26 14:51:42,505925.125596706,5330513.00106142
44067,495175.944966589,5332113.9514317,22-06-26 15:08:43,505925.125596706,5330513.00106142
44067,495205.507469899,5332060.46407356,22-06-26 15:25:42,505925.125596706,5330513.00106142
44067,494868.680430784,5332243.26234301,22-06-26 15:59:43,505925.125596706,5330513.00106142
44067,494649.510553274,5332459.31392649,22-06-26 16:16:48,505925.125596706,5330513.00106142
44067,494649.118252728,5332437.52913676,22-06-26 16:33:45,505925.125596706,5330513.00106142
44067,495167.393755764,5332118.29344524,22-06-26 16:50:47,505925.125596706,5330513.00106142
44067,495819.660471748,5331525.91342424,22-06-26 17:07:49,505925.125596706,5330513.00106142
44067,496088.528898477,5330973.53758281,22-06-26 17:24:58,505925.125596706,5330513.00106142
44067,496160.886375009,5330804.98756127,22-06-26 17:41:49,505925.125596706,5330513.00106142
44067,496574.617173064,5330227.64273812,22-06-26 17:58:50,505925.125596706,5330513.00106142
44067,495518.183422348,5330363.86200833,22-06-26 18:49:51,505925.125596706,5330513.00106142
44067,495494.975070751,5330374.6616133,22-06-26 19:06:51,505925.125596706,5330513.00106142
44067,495465.664089081,5330384.35465845,22-06-26 19:23:54,505925.125596706,5330513.00106142
44067,495464.980729936,5330367.12720215,22-06-26 19:57:57,505925.125596706,5330513.00106142
44067,495411.172016347,5330356.94442326,22-06-26 20:14:54,505925.125596706,5330513.00106142
44067,495261.574065766,5330413.41849748,22-06-26 20:31:57,505925.125596706,5330513.00106142
44067,495200.458501586,5330474.71216424,22-06-26 20:49:00,505925.125596706,5330513.00106142
44067,495668.93505718,5331040.4175899,22-06-26 21:05:59,505925.125596706,5330513.00106142
44067,495854.514219948,5330958.58606828,22-06-26 21:22:58,505925.125596706,5330513.00106142
44067,495947.202324239,5330929.17650685,22-06-26 21:39:58,505925.125596706,5330513.00106142
44067,495952.411173587,5330824.58213409,22-06-26 21:54:59,505925.125596706,5330513.00106142
44067,495432.916842623,5330377.26718939,22-06-26 22:46:12,505925.125596706,5330513.00106142
44067,495314.247596782,5330400.70423331,22-06-26 23:03:01,505925.125596706,5330513.00106142
44067,495208.897413965,5330511.05062284,22-06-26 23:20:04,505925.125596706,5330513.00106142
44067,495120.794197637,5330510.45813472,22-06-26 23:37:04,505925.125596706,5330513.00106142
44067,495214.640441459,5330616.08106833,22-06-26 23:54:06,505925.125596706,5330513.00106142
44067,495162.513833117,5330657.02749462,22-06-27 00:09:05,505925.125596706,5330513.00106142
44067,495082.417199636,5330532.7206491,22-06-27 00:43:08,505925.125596706,5330513.00106142
44067,495197.983231442,5330539.95835144,22-06-27 01:00:08,505925.125596706,5330513.00106142
44067,495101.282202652,5330578.38647486,22-06-27 01:17:09,505925.125596706,5330513.00106142
44067,496770.687380347,5332183.6309952,22-06-27 01:34:08,505925.125596706,5330513.00106142
44067,496747.93241239,5332197.98205834,22-06-27 01:51:09,505925.125596706,5330513.00106142
44067,496662.738180142,5332165.9091459,22-06-27 02:06:11,505925.125596706,5330513.00106142
44067,495205.679361875,5330400.23836944,22-06-27 02:23:14,505925.125596706,5330513.00106142
44067,495184.698782415,5330493.17603073,22-06-27 02:40:13,505925.125596706,5330513.00106142
44067,495277.370313202,5330528.88862706,22-06-27 02:57:14,505925.125596706,5330513.00106142
44067,498916.811058305,5333325.76470084,22-06-27 03:14:14,505925.125596706,5330513.00106142
44067,498766.080162676,5333446.50286772,22-06-27 03:31:14,505925.125596706,5330513.00106142
44067,498606.621024637,5333431.08979734,22-06-27 03:48:15,505925.125596706,5330513.00106142
44067,498414.131601473,5333387.9030226,22-06-27 04:03:19,505925.125596706,5330513.00106142
44067,498199.677411878,5333276.48421469,22-06-27 04:18:16,505925.125596706,5330513.00106142
44067,497978.926673323,5333260.77481353,22-06-27 04:33:15,505925.125596706,5330513.00106142
44067,501363.76933529,5333469.54016412,22-06-27 04:50:17,505925.125596706,5330513.00106142
44067,501821.774888416,5333642.17074789,22-06-27 05:07:18,505925.125596706,5330513.00106142
44067,502038.649271014,5333821.19367526,22-06-27 05:24:19,505925.125596706,5330513.00106142
44067,502175.947208306,5333978.18656279,22-06-27 05:39:24,505925.125596706,5330513.00106142
44067,502301.726948848,5334096.05370249,22-06-27 05:54:19,505925.125596706,5330513.00106142
44067,502394.189591472,5334207.57409606,22-06-27 06:09:20,505925.125596706,5330513.00106142
44067,502505.791383601,5334246.41290821,22-06-27 06:24:22,505925.125596706,5330513.00106142
44067,502618.560127317,5334331.82587414,22-06-27 06:39:22,505925.125596706,5330513.00106142
44067,502776.871942327,5334492.17746863,22-06-27 06:54:18,505925.125596706,5330513.00106142
44067,503032.260077357,5334559.99696886,22-06-27 07:09:22,505925.125596706,5330513.00106142
44067,503234.751754577,5334535.65513613,22-06-27 07:26:23,505925.125596706,5330513.00106142
44067,503298.925791123,5333628.93834111,22-06-27 07:43:23,505925.125596706,5330513.00106142
44067,503558.419917587,5333723.68162372,22-06-27 07:58:22,505925.125596706,5330513.00106142
44067,503844.170515953,5333798.89207395,22-06-27 08:13:20,505925.125596706,5330513.00106142
44067,504064.284254426,5333822.05208359,22-06-27 08:28:22,505925.125596706,5330513.00106142
44067,504384.447836692,5333809.95101552,22-06-27 08:43:21,505925.125596706,5330513.00106142
44067,504618.03574661,5333720.99337576,22-06-27 08:58:20,505925.125596706,5330513.00106142
44067,504715.923226878,5333519.44906288,22-06-27 09:13:21,505925.125596706,5330513.00106142
44067,504736.449301346,5333340.51627597,22-06-27 09:28:20,505925.125596706,5330513.00106142
44067,504694.808144819,5333148.97243365,22-06-27 09:43:20,505925.125596706,5330513.00106142
44067,504635.212771445,5332897.72746533,22-06-27 09:58:22,505925.125596706,5330513.00106142
44067,504489.923389239,5332740.22490317,22-06-27 10:13:22,505925.125596706,5330513.00106142
44067,504310.500286014,5332560.69281204,22-06-27 10:28:22,505925.125596706,5330513.00106142
44067,504067.933471692,5332559.62602771,22-06-27 10:43:20,505925.125596706,5330513.00106142
44067,503830.413133453,5332464.76337754,22-06-27 10:58:20,505925.125596706,5330513.00106142
44067,504977.137976484,5332555.56526607,22-06-27 11:15:02,505925.125596706,5330513.00106142
44067,505001.146348605,5331724.7497191,22-06-27 11:29:57,505925.125596706,5330513.00106142
44067,505937.836622683,5330525.79630037,22-06-27 11:44:58,505925.125596706,5330513.00106142
44067,505921.926038403,5330512.88660277,22-06-27 12:01:57,505925.125596706,5330513.00106142
44067,505923.037259263,5330517.66713512,22-06-27 12:19:01,505925.125596706,5330513.00106142
44067,505921.939833704,5330499.54880448,22-06-27 12:36:04,505925.125596706,5330513.00106142
44067,505879.940993986,5330529.62674579,22-06-27 12:51:03,505925.125596706,5330513.00106142
44067,505927.514573612,5330505.44544034,22-06-27 13:06:00,505925.125596706,5330513.00106142
44067,505923.567335301,5330508.77580837,22-06-27 13:21:00,505925.125596706,5330513.00106142
44067,505959.847519584,5330468.46657597,22-06-27 13:36:12,505925.125596706,5330513.00106142
44067,505961.585253729,5330514.7061348,22-06-27 13:51:16,505925.125596706,5330513.00106142
44067,505914.908553445,5330534.9978886,22-06-27 14:06:03,505925.125596706,5330513.00106142
44067,505999.805827217,5330540.19905256,22-06-27 14:21:04,505925.125596706,5330513.00106142
44067,505924.990582523,5330427.75007448,22-06-27 14:36:04,505925.125596706,5330513.00106142
