ID,time,mu.x,nu.x,mu.y,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,tod
44072,22-06-25 01:29:42,505936.447096183,22.9585276469629,5330529.68685495,-15.9573011585568,789.252177697344,5441.77039206911,789.252177697344,5441.77039206911,27.9594251010502,1.48333333333333
44072,22-06-25 01:44:42,505941.364235959,7.36976558030878,5330526.61982562,1.52304433547771,167.323040852119,5463.34110229263,167.323040852119,5463.34110229263,7.5254972431418,1.73333333333333
44072,22-06-25 01:46:47,505941.407189605,-6.31104449401094,5330526.91148889,16.8639194899536,0,5240.41505989745,0,5240.41505989745,18.0061395965105,1.76666666666667
44072,22-06-25 01:59:42,505936.662571372,-7.357818446385,5330528.57021304,-100.652017972093,148.647233408496,4731.79141552119,148.647233408496,4731.79141552119,100.920593607769,1.98333333333333
44072,22-06-25 02:01:48.000008,505936.797867424,17.7701274911551,5330522.90536371,-237.385138610105,0,4958.47194204021,0,4958.47194204021,238.049325695307,2.01666666666667
44072,22-06-25 02:14:42,505936.241965168,-198.114361885992,5330484.15039878,697.082858136439,146.283970413713,4721.09055198055,146.283970413713,4721.09055198055,724.688768709133,2.23333333333333
44072,22-06-25 02:16:46,505925.708461005,-438.278111182438,5330525.00569619,1787.740834684,0,4954.9135209406,0,4954.9135209406,1840.6805792256,2.26666666666667
44072,22-06-25 02:29:42,505771.723177139,-447.178531814909,5331187.41244678,1966.66281795529,150.349592616675,4717.16864231077,150.349592616675,4717.16864231077,2016.86174014085,2.48333333333333
44072,22-06-25 02:31:49.999992,505763.158893509,15.5439448454673,5331226.07563729,-5.74363381886806,0,4955.73687759954,0,4955.73687759954,16.5711662475571,2.51666666666667
44072,22-06-25 02:44:42,505909.944805882,688.978782050767,5330610.50612722,-2931.86914926005,150.203195705018,4712.21646361879,150.203195705018,4712.21646361879,3011.7351262186,2.73333333333333
44072,22-06-25 02:46:49.999992,505930.324005951,427.573930114647,5330523.00980304,-1868.23176167645,0,4953.46504984137,0,4953.46504984137,1916.53577609456,2.76666666666667
44072,22-06-25 02:59:42,505937.056058413,-17.5103585652639,5330480.9205561,203.167929052963,149.214610544678,4713.71689858439,149.214610544678,4713.71689858439,203.921112327179,2.98333333333333
44072,22-06-25 03:01:49,505937.877889331,75.0029096427996,5330486.00520218,65.8821209171529,0,4953.81529732387,0,4953.81529732387,99.8293058747196,3.01666666666667
44072,22-06-25 03:14:42,505977.521470557,89.5210057563319,5330457.97879474,-71.2559942741498,150.163244504106,4712.75651821734,150.163244504106,4712.75651821734,114.41777480629,3.23333333333333
44072,22-06-25 03:16:49.999992,505978.014970939,-80.1670514675384,5330457.9264144,85.5907017387071,0,4949.69382891508,0,4949.69382891508,117.271157430646,3.26666666666667
44072,22-06-25 03:29:42,505910.335498733,-283.139463533625,5330522.60699474,263.231953058555,140.139216495598,4727.84432907853,140.139216495598,4727.84432907853,386.599297621103,3.48333333333333
44072,22-06-25 03:31:39.999992,505902.85974635,-160.336587110177,5330529.42803176,140.333950140747,0,4953.74474513978,0,4953.74474513978,213.076133642989,3.51666666666667
44072,22-06-25 03:44:42,505905.799613232,-43.7241735003032,5330521.9533734,19.7562601676098,150.515779903637,4724.15230491143,150.515779903637,4724.15230491143,47.980341433705,3.73333333333333
44072,22-06-25 03:46:49.999992,505901.971514378,-187.388990239284,5330524.87003,159.693227404637,0,4956.64372332731,0,4956.64372332731,246.204306505405,3.76666666666667
44072,22-06-25 03:59:42,505828.818884824,-155.571668458425,5330598.37420627,275.802391624288,146.277134234986,4719.07798197911,146.277134234986,4719.07798197911,316.653601357407,3.98333333333333
44072,22-06-25 04:01:46,505827.999398784,138.835344994915,5330605.48802688,120.736342635576,0,4957.28050447017,0,4957.28050447017,183.990536313345,4.01666666666667
44072,22-06-25 04:14:42,505947.072597028,477.267963341688,5330582.84552398,-89.6409932217623,153.805071437843,4745.823110905,153.805071437843,4745.823110905,485.613237564738,4.23333333333333
44072,22-06-25 04:16:49.999992,505959.878792264,213.842901937095,5330581.39342624,20.3119180681407,0,5148.70857594407,0,5148.70857594407,214.80540199093,4.26666666666667
