,*************************************************************************************,,,,,,,,,,,,,,,
53,14,7,23,5,13,5,18785.095,7,48.136951,-122.970209,-14.5,3.63,8.75E-07,4,0,20
54,14,7,23,5,30,10,19810.51,5,48.136727,-122.968009,-43,3.695,2.84E-07,4,0,20
55,14,7,23,5,47,11,20831.505,5,48.135635,-122.96696,4,3.54,1.01E-06,4,0,20
56,14,7,23,6,4,13,21853.49,5,48.134109,-122.966101,-29.25,3.42,1.46E-06,4,0,20
57,14,7,23,6,21,7,22867.95,4,48.131382,-122.967218,-29,3.66,2.47E-07,4,0,20
58,14,7,23,6,38,15,23895.56,4,48.115011,-122.975486,-29,3.875,1.55E-05,4,0,20
59,14,7,23,6,55,10,24910.565,4,48.1241,-122.968111,-29,3.67,6.13E-06,4,0,20
60,14,7,23,7,12,5,25925.11,7,48.124098,-122.966048,-21.25,3.735,3.72E-06,4,0,20
61,14,7,23,7,29,8,26948.145,5,48.121762,-122.967,-55.75,4.16,1.29E-06,4,0,20
62,14,7,23,7,46,8,27968.14,5,48.119152,-122.968568,-76.5,4.355,1.50E-06,4,0,20
63,14,7,23,8,3,12,28992.535,5,48.116199,-122.971062,-56.25,3.935,3.34E-07,3.98,0,20
64,14,7,23,8,20,12,30012.445,5,48.133971,-122.977226,12.25,3.28,3.13E-07,4,0,20
65,14,7,23,8,37,4,31024.14,7,48.134126,-122.974059,-18,9999.999,3.63E-06,4,0,20
66,14,7,23,8,54,6,32046.17,6,48.133802,-122.97259,-7.75,4.155,5.11E-06,4,0,20
67,14,7,23,9,11,4,33064.145,8,48.134077,-122.972293,-8.25,4.595,5.73E-06,4,0,20
68,14,7,23,9,28,6,34086.125,6,48.134379,-122.97204,-32.5,4.355,2.55E-06,4,0,20
69,14,7,23,9,45,6,35106.155,7,48.135063,-122.972049,-20.75,4.02,2.58E-06,4,0,20
70,14,7,23,10,2,8,36128.14,6,48.135659,-122.973006,-61,3.98,7.94E-07,4,0,20
71,14,7,23,10,19,4,37144.17,6,48.136977,-122.974202,-27.5,4.135,4.12E-06,3.98,0,20
72,14,7,23,10,36,4,38164.185,7,48.137756,-122.976758,-28.25,4.255,3.90E-06,3.98,0,20
73,14,7,23,10,53,6,39186.205,5,48.138629,-122.979781,-37.75,4.255,3.58E-07,4,0,20
74,14,7,23,11,10,4,40204.215,7,48.13922,-122.983384,-24.5,4.21,3.80E-06,4,0,20
75,14,7,23,11,27,5,41225.21,7,48.139996,-122.98605,-12.75,4.19,3.99E-06,4,0,20
76,14,7,23,11,44,6,42246.17,5,48.140817,-122.989882,-50.5,4.18,8.88E-07,3.98,0,20
77,14,7,23,12,1,21,43281.08,4,48.140241,-122.993554,-50,3.62,8.55E-07,3.98,0,20
78,14,7,23,12,18,8,44288.04,4,48.126221,-122.921533,-50,9999.999,1.25E-06,3.98,0,20
79,14,7,23,12,34,44,45284.25,6,48.127475,-122.920365,-31.25,4.145,6.40E-06,3.98,0,20
80,14,7,23,12,51,47,46307.245,5,48.12775,-122.920644,51,4.51,6.81E-07,3.98,0,20
81,14,7,23,13,8,53,47333.51,0,0,0,0,9999.999,9999.999,3.98,0,20
82,14,7,23,13,25,37,48337.26,6,48.100041,-122.962565,-31.75,4.435,2.30E-06,3.98,0,20
83,14,7,23,13,42,39,49359.245,5,48.100052,-122.965012,-76.25,4.215,1.20E-06,4,0,20
84,14,7,23,13,59,37,50377.265,6,48.100018,-122.961731,-35.75,4.145,2.31E-06,4,0,20
85,14,7,23,14,16,51,51411.515,4,48.100277,-122.963125,-35,3.855,1.73E-06,3.98,0,20
86,14,7,23,14,33,42,52422.505,5,48.101005,-122.961675,-11,3.865,3.22E-07,3.98,0,20
87,14,7,23,14,50,35,53435.325,6,48.10189,-122.963549,-13.75,4.42,2.39E-06,3.98,0,20
88,14,7,23,15,7,43,54463.5,5,48.101292,-122.966068,-34.25,4.69,2.84E-07,4,0,20
89,14,7,23,15,24,36,55476.36,5,48.100753,-122.969403,-48,4.565,2.48E-07,3.98,0,20
90,14,7,23,15,41,36,56496.325,5,48.102074,-122.977555,-22,4.28,7.76E-07,3.98,0,20
91,14,7,23,15,58,43,57523.28,5,48.102586,-122.976898,12.75,4.16,1.42E-07,3.98,0,20
92,14,7,23,16,15,34,58534.26,6,48.121347,-122.925307,-25.5,4.21,4.59E-06,3.98,0,20
93,14,7,23,16,32,13,59533.33,7,48.127344,-122.920365,-14.5,4.32,3.37E-06,3.98,0,20
94,14,7,23,16,48,53,60533.52,5,48.127414,-122.920519,-47.25,4.48,2.59E-07,3.98,0,20
95,14,7,23,17,5,52,61552.5,5,48.127424,-122.920587,-5,4.59,2.94E-07,3.98,0,20
96,14,7,23,17,22,55,62575.51,6,48.127457,-122.920587,-29.75,4.56,1.09E-06,3.98,0,20
97,14,7,23,17,39,42,63582.36,7,48.127904,-122.919606,-17.5,4.42,5.51E-06,3.98,0,20
98,14,7,23,17,56,58,64618.5,4,48.127493,-122.92064,-17,3.86,6.31E-07,3.98,0,20
99,14,7,23,18,13,57,65637.46,5,48.127772,-122.921082,3.75,9999.999,1.02E-06,3.98,0,20
100,14,7,23,18,30,42,66642.43,6,48.127801,-122.919608,3.75,4.445,3.63E-07,3.98,0,20
101,14,7,23,18,47,56,67676.505,4,48.127388,-122.920536,3,9999.999,1.08E-07,3.98,0,20
102,14,7,23,19,4,39,68679.425,7,48.12723,-122.920531,-14.75,3.965,1.60E-06,3.98,0,20
103,14,7,23,19,19,39,69579.675,8,48.127288,-122.920485,-2.5,4.31,3.43E-06,3.98,0,20
104,14,7,23,19,34,39,70479.68,7,48.127323,-122.92043,-5.5,4.85,2.56E-06,3.98,0,20
105,14,7,23,19,51,33,71493.41,7,48.127333,-122.920417,-6.25,4.815,2.71E-06,3.98,0,20
106,14,7,23,20,8,33,72513.395,7,48.127351,-122.920441,-4.5,4.385,2.74E-06,3.98,0,20
107,14,7,23,20,25,33,73533.415,7,48.127205,-122.920463,-9,4.19,1.70E-06,3.98,0,20
108,14,7,23,20,42,34,74554.37,7,48.127378,-122.920206,-1.25,4.295,1.18E-06,3.98,0,20
109,14,7,23,20,59,37,75577.425,5,48.127821,-122.918974,3.25,4.45,9.06E-08,3.98,0,20
110,14,7,23,21,16,35,76595.41,6,48.125502,-122.92039,2.25,4.495,1.82E-06,3.98,0,20
111,14,7,23,21,33,35,77615.425,6,48.127407,-122.920232,-0.25,4.44,1.72E-06,3.98,0,20
112,14,7,23,21,50,46,78646.5,5,48.127369,-122.920454,-0.25,4.435,3.19E-07,3.98,0,20
113,14,7,23,22,7,32,79652.425,7,48.127483,-122.920262,-10.5,4.46,1.90E-06,3.98,0,20
114,14,7,23,22,24,48,80688.5,4,48.127416,-122.92054,-10,3.975,9.48E-07,3.98,0,20
115,14,7,23,22,41,29,81689.395,5,48.127436,-122.920305,-47.75,9999.999,2.41E-07,3.96,0,20
116,14,7,23,22,58,29,82709.455,6,48.127379,-122.920461,-27.75,4.425,4.52E-06,3.98,0,20
117,14,7,23,23,15,38,83738.515,5,48.127297,-122.920112,-100.5,4.71,8.68E-07,3.98,0,20
118,14,7,23,23,32,24,84744.45,6,48.127245,-122.920279,-38.25,4.625,3.13E-06,3.96,0,20
119,14,7,23,23,49,28,85768.625,3,0,0,0,9999.999,9999.999,3.96,0,20
120,15,7,23,0,6,28,388.535,4,48.127352,-122.920239,-38,4.45,2.28E-07,3.98,0,20
121,15,7,23,0,23,26,1406.52,4,48.127403,-122.920371,-38,4.44,1.29E-07,3.96,0,20
122,15,7,23,0,40,26,2426.53,4,48.127331,-122.92038,-38,4.52,2.94E-07,3.98,0,20
123,15,7,23,0,57,25,3445.45,6,48.127284,-122.9204,-19.5,4.53,3.70E-06,3.98,0,20
124,15,7,23,1,14,24,4464.43,6,48.127454,-122.920685,-60.5,4.445,1.53E-06,3.96,0,20
125,15,7,23,1,30,49,5449.445,8,48.127277,-122.920597,-18.5,4.395,3.46E-06,3.96,0,20
126,15,7,23,1,47,23,6443.445,6,48.127187,-122.920527,11,4.42,1.21E-06,3.96,0,20
127,15,7,23,2,4,0,7440.43,5,48.127161,-122.920687,44.5,4.45,2.85E-07,3.96,0,20
128,15,7,23,2,20,59,8459.42,6,48.127155,-122.920488,-15,4.44,1.94E-06,3.96,0,20
129,15,7,23,2,38,1,9481.43,5,48.127304,-122.920412,-33,4.42,4.90E-07,3.96,0,20
130,15,7,23,2,55,2,10502.46,4,48.127457,-122.920691,-33,4.435,1.16E-06,3.96,0,20
131,15,7,23,3,12,3,11523.335,4,48.128485,-122.921894,-33,4.405,1.34E-06,3.96,0,20
132,15,7,23,3,29,6,12546.535,4,48.127282,-122.920329,-33,4.42,2.92E-07,3.96,0,20
133,15,7,23,3,46,13,13573.51,5,48.127379,-122.920632,-6.25,4.53,5.41E-07,3.96,0,20
134,15,7,23,4,3,3,14583.52,5,48.127408,-122.920597,-14.75,4.57,1.96E-07,3.96,0,20
135,15,7,23,4,20,10,15610.51,5,48.127387,-122.920591,-16.25,4.535,3.93E-07,3.96,0,20
136,15,7,23,4,37,7,16627.465,6,48.127536,-122.920844,21.5,4.47,2.36E-06,3.96,0,20
137,15,7,23,4,54,7,17647,5,48.127362,-122.92059,-13.75,4.2,4.98E-07,3.96,0,20
138,15,7,23,5,10,55,18655.5,5,48.127353,-122.920649,1.75,4.115,4.95E-07,3.96,0,20
139,15,7,23,5,26,1,19561.015,5,48.127273,-122.920507,-5.25,4.215,4.29E-07,3.96,0,20
140,15,7,23,5,41,2,20462.015,5,48.12733,-122.920479,-25.75,4.065,4.32E-07,3.96,0,20
141,15,7,23,5,55,53,21353.015,5,48.126995,-122.919571,-24.25,4.44,4.93E-07,3.96,0,20
142,15,7,23,6,11,3,22263.63,4,48.127215,-122.92376,-25,9999.999,2.09E-07,3.96,0,20
143,15,7,23,6,26,2,23162.04,5,48.127356,-122.920243,-17.25,9999.999,1.95E-06,3.96,0,20
144,15,7,23,6,40,59,24059.99,5,48.127416,-122.920788,-37.25,4.015,5.75E-07,3.96,0,20
145,15,7,23,6,55,53,24953.985,5,48.127424,-122.920653,2,3.775,7.94E-07,3.94,0,20
146,15,7,23,7,10,54,25854.995,5,48.12732,-122.920547,8.25,3.87,1.13E-06,3.94,0,20
147,15,7,23,7,25,59,26759.99,5,48.12751,-122.920592,18.75,4.04,4.55E-07,3.94,0,20
148,15,7,23,7,40,59,27660,6,48.127363,-122.920624,-2.75,4.08,3.15E-06,3.94,0,20
149,15,7,23,7,55,45,28545.93,5,48.127416,-122.920532,27,4.485,2.18E-07,3.94,0,20
150,15,7,23,8,10,45,29445.965,5,48.12711,-122.920364,51.25,5.15,2.19E-07,3.94,0,20
151,15,7,23,8,25,51,30351.93,5,48.126814,-122.920661,24,9999.999,1.79E-07,3.94,0,20
152,15,7,23,8,40,48,31248.84,5,48.125562,-122.920106,9.25,3.885,5.40E-06,3.94,0,20
153,15,7,23,8,55,52,32152.995,5,48.127212,-122.920114,28.25,9999.999,1.76E-07,3.94,0,20
154,15,7,23,9,10,45,33045.975,5,48.127266,-122.920708,-18.5,4.985,7.72E-07,3.94,0,20
155,15,7,23,9,25,43,33943.965,6,48.127304,-122.92065,-3.75,5.52,2.36E-06,3.94,0,20
156,15,7,23,9,40,43,34843.97,6,48.127274,-122.920593,0.25,5.235,3.70E-06,3.94,0,20
157,15,7,23,9,55,41,35741.975,6,48.127256,-122.920629,-3.75,4.83,5.02E-06,3.94,0,20
158,15,7,23,10,10,50,36650.98,4,48.127395,-122.920559,-3,4.775,5.78E-07,3.94,0,20
159,15,7,23,10,25,53,37553.015,4,48.126869,-122.920215,-3,4.97,3.65E-07,3.94,0,20
160,15,7,23,10,40,38,38438.03,5,48.127331,-122.920528,-1.75,5.12,9.46E-07,3.94,0,20
161,15,7,23,10,55,39,39339.97,4,48.127505,-122.920599,-1,5.075,2.89E-07,3.94,0,20
162,15,7,23,11,10,40,40240.045,4,48.127503,-122.920756,-1,4.985,3.00E-07,3.94,0,20
163,15,7,23,11,25,40,41140.085,4,48.128179,-122.922259,-1,5.02,1.53E-06,3.94,0,20
164,15,7,23,11,40,44,42044.59,4,48.127852,-122.920352,-1,4.855,3.33E-07,3.94,0,20
165,15,7,23,11,55,44,42944.485,4,48.127072,-122.920792,-1,4.455,3.26E-07,3.94,0,20
166,15,7,23,12,10,45,43845.445,4,48.126778,-122.920994,-1,4.265,1.12E-06,3.94,0,20
167,15,7,23,12,25,49,44749.515,5,48.1273,-122.920312,10.5,4.385,5.94E-07,3.94,0,20
168,15,7,23,12,40,40,45640.125,5,48.127712,-122.920199,34.25,4.88,1.49E-07,3.94,0,20
169,15,7,23,12,57,45,46665.04,5,48.101137,-122.958906,-1.75,5.33,3.50E-07,3.92,0,20
170,15,7,23,13,14,52,47692.33,1,0,0,0,9999.999,9999.999,3.92,0,20
171,15,7,23,13,31,37,48697.62,5,48.099182,-122.965495,-18.75,5.055,2.97E-07,3.92,0,20
172,15,7,23,13,48,48,49728.725,6,48.09994,-122.966007,-42.5,4.535,2.33E-06,3.9,0,20
173,15,7,23,14,5,54,50754.575,6,48.098818,-122.966663,-43.25,4.39,1.13E-06,3.9,0,20
174,15,7,23,14,23,9,51789.77,5,48.09834,-122.964837,10,4.6,3.18E-07,3.9,0,20
175,15,7,23,14,40,11,52811.61,5,48.100055,-122.962986,-53.25,4.795,7.56E-07,3.9,0,20
176,15,7,23,14,57,8,53828.785,6,48.101097,-122.971658,-11.5,4.795,1.08E-06,3.9,0,20
177,15,7,23,15,14,15,54855.675,6,48.10203,-122.980154,-13,4.73,2.09E-06,3.9,0,20
178,15,7,23,15,31,26,55886.7,5,48.10324,-122.984755,-90,4.655,5.74E-07,3.9,0,20
179,15,7,23,15,48,31,56911.685,5,48.102819,-122.983024,-6,4.655,6.02E-07,3.9,0,20
180,15,7,23,16,5,24,57924.755,6,48.10021,-122.979768,-72,4.72,5.55E-07,3.92,0,20
181,15,7,23,16,22,26,58946.76,5,48.099815,-122.975329,-76.75,4.79,5.10E-07,3.9,0,20
182,15,7,23,16,39,39,59979.79,0,0,0,0,9999.999,9999.999,3.9,0,20
183,15,7,23,16,56,31,60991.02,5,48.101991,-122.976819,-81.5,4.925,1.33E-07,3.88,0,20
184,15,7,23,17,13,24,62004.895,5,48.101306,-122.975378,15.25,5.025,1.03E-06,3.92,0,20
185,15,7,23,17,30,24,63024.895,5,48.101955,-122.974005,-42.5,4.945,5.28E-07,3.92,0,20
186,15,7,23,17,47,24,64044.885,5,48.101507,-122.9738,-19.75,4.85,8.39E-07,3.9,0,20
187,15,7,23,18,4,23,65063.75,5,48.102232,-122.972768,-9,4.77,1.29E-06,3.88,0,20
188,15,7,23,18,21,30,66091,5,48.102592,-122.96772,-33.75,4.835,9.90E-08,3.9,0,20
189,15,7,23,18,38,22,67102.855,5,48.101412,-122.977926,-86.75,4.96,3.67E-07,3.9,0,20
190,15,7,23,18,55,22,68122.93,5,48.102386,-122.975044,-10.75,4.955,1.29E-06,3.9,0,20
191,15,7,23,19,12,35,69155.955,0,0,0,0,9999.999,9999.999,3.9,0,20
192,15,7,23,19,29,3,70143.855,6,48.12751,-122.920166,-20.25,4.89,1.82E-06,3.9,0,20
193,15,7,23,19,46,3,71163.92,6,48.127371,-122.920407,-7.25,4.855,1.10E-06,3.92,0,20
194,15,7,23,20,3,5,72185.855,5,48.125218,-122.920466,-7,4.87,9.12E-07,3.92,0,20
195,15,7,23,20,20,3,73203.93,6,48.127243,-122.92042,-12,4.9,1.19E-06,3.92,0,20
196,15,7,23,20,37,3,74223.88,6,48.127259,-122.920267,-10.5,4.92,4.50E-07,3.92,0,20
197,15,7,23,20,54,15,75255.06,5,48.127436,-122.920092,3,4.98,2.40E-07,3.92,0,20
198,15,7,23,21,11,2,76262.94,6,48.127342,-122.920163,-10,5.03,2.26E-07,3.92,0,20
199,15,7,23,21,28,14,77294.02,6,48.127503,-122.920342,-15.25,5.005,2.91E-06,3.92,0,20
200,15,7,23,21,45,1,78301.935,6,48.127384,-122.920164,-11.75,4.965,1.27E-06,3.92,0,20
201,15,7,23,22,1,59,79319.975,6,48.127395,-122.92038,-15.25,4.935,1.76E-06,3.92,0,20
202,15,7,23,22,19,8,80348.995,5,48.127435,-122.920536,-0.25,4.97,3.23E-07,3.92,0,20
203,15,7,23,22,35,57,81357.07,4,48.127771,-122.919665,0,5.05,3.95E-07,3.92,0,20
204,15,7,23,22,50,55,82255.33,5,48.127428,-122.920551,-17,5.24,8.06E-07,3.92,0,20
205,15,7,23,23,6,5,83165.58,4,48.127642,-122.919669,-17,5.05,7.00E-07,3.9,0,20
206,15,7,23,23,20,54,84054.34,6,48.127356,-122.920502,-11.25,4.865,1.00E-06,3.9,0,20
207,15,7,23,23,35,55,84955.425,5,48.127556,-122.919927,-28,5.29,8.03E-08,3.9,0,20
208,15,7,23,23,50,57,85857.39,4,48.127788,-122.920135,-11,5.62,2.47E-07,3.9,0,20
209,16,7,23,0,5,57,357.62,3,0,0,0,9999.999,9999.999,3.9,0,20
210,16,7,23,0,20,55,1255.39,5,48.127723,-122.920554,-64.25,5.555,1.66E-07,3.9,0,20
211,16,7,23,0,35,54,2154.405,6,48.127545,-122.920639,-34,5.365,1.84E-06,3.9,0,20
212,16,7,23,0,50,55,3055.405,4,48.127483,-122.920728,-34,5.31,7.00E-07,3.9,0,20
213,16,7,23,1,5,49,3949.41,4,48.127515,-122.920823,-34,5.38,5.20E-07,3.9,0,20
214,16,7,23,1,20,48,4848.41,5,48.127451,-122.920738,-17.75,5.445,5.18E-07,3.92,0,20
215,16,7,23,1,35,47,5747.405,5,48.12731,-122.920622,5,5.44,7.95E-07,3.9,0,20
216,16,7,23,1,50,51,6651.44,3,0,0,0,9999.999,9999.999,3.9,0,20
217,16,7,23,2,5,49,7549.36,4,48.127717,-122.921071,5,5.38,1.05E-06,3.9,0,20
218,16,7,23,2,20,48,8448.38,4,48.135354,-122.930011,5,4.84,4.31E-07,3.9,0,20
219,16,7,23,2,35,47,9347.44,5,48.127323,-122.920635,-31.25,9999.999,2.17E-07,3.9,0,20
220,16,7,23,2,50,45,10245.85,4,48.109688,-122.944724,5,9999.999,2.61E-06,3.9,0,20
221,16,7,23,3,5,49,11149.5,4,48.127841,-122.920415,5,9999.999,8.10E-07,3.9,0,20
222,16,7,23,3,20,49,12049.43,4,48.127692,-122.921058,5,5.465,2.23E-07,3.9,0,20
223,16,7,23,3,35,39,12939.375,4,48.1278,-122.921674,5,5.715,5.61E-07,3.9,0,20
224,16,7,23,3,50,51,13851.435,4,48.12767,-122.92136,5,5.03,4.10E-07,3.9,0,20
225,16,7,23,4,5,42,14742.5,5,48.127405,-122.920622,-9.25,4.625,5.17E-07,3.9,0,20
226,16,7,23,4,20,38,15638.505,5,48.12738,-122.920528,-12.75,5.3,1.80E-06,3.9,0,20
227,16,7,23,4,35,41,16541.49,5,48.127576,-122.920452,-35,5.835,8.36E-07,3.9,0,20
228,16,7,23,4,50,41,17441.505,6,48.127412,-122.920571,-21.75,5.765,1.11E-06,3.9,0,20
229,16,7,23,5,5,38,18338.505,5,48.127385,-122.920704,-3,5.47,6.49E-07,3.9,0,20
230,16,7,23,5,20,42,19242.52,5,48.127362,-122.920454,-4.25,5.365,8.02E-07,3.9,0,20
231,16,7,23,5,35,40,20140.485,5,48.127361,-122.920781,-1.25,5.45,8.06E-07,3.9,0,20
232,16,7,23,5,50,51,21051.48,4,48.127038,-122.920757,-1,5.025,1.10E-06,3.9,0,20
233,16,7,23,6,5,52,21952.025,3,0,0,0,9999.999,9999.999,3.9,0,20
234,16,7,23,6,20,49,22849.225,5,48.127347,-122.923152,6.75,9999.999,2.49E-06,3.9,0,20
235,16,7,23,6,35,35,23735.115,5,48.127337,-122.919445,-22.25,5.17,1.80E-06,3.9,0,20
236,16,7,23,6,50,40,24640.1,5,48.127298,-122.919583,-20.25,5.18,1.37E-07,3.9,0,20
237,16,7,23,7,5,32,25532.6,5,48.127045,-122.92052,76.5,5.355,4.33E-07,3.9,0,20
238,16,7,23,7,20,32,26432.585,5,48.127196,-122.920564,38.5,5.68,1.07E-06,3.9,0,20
239,16,7,23,7,35,32,27332.6,5,48.127265,-122.920246,21,5.755,5.92E-07,3.9,0,20
240,16,7,23,7,50,36,28236.945,5,48.127105,-122.920785,-0.5,5.31,2.68E-07,3.9,0,20
241,16,7,23,8,5,32,29132.53,5,48.127075,-122.920801,3,9999.999,3.31E-07,3.9,0,20
242,16,7,23,8,20,36,30036.95,5,48.127026,-122.920718,14,5.24,1.48E-07,3.9,0,20
243,16,7,23,8,35,39,30939.94,5,48.127412,-122.92107,-5.5,4.91,6.73E-06,3.9,0,20
244,16,7,23,8,50,39,31839.57,5,48.127571,-122.915654,16.5,5.09,1.16E-07,3.9,0,20
245,16,7,23,9,5,32,32732.57,5,48.127223,-122.920876,-46,5.66,4.86E-07,3.9,0,20
246,16,7,23,9,20,26,33626.59,6,48.127318,-122.920745,-28,5.865,1.71E-06,3.88,0,20
247,16,7,23,9,35,26,34526.605,6,48.127358,-122.920613,-22.25,5.7,2.24E-06,3.88,0,20
248,16,7,23,9,50,23,35423.61,7,48.127269,-122.92081,-37.5,5.525,8.35E-06,3.9,0,20
249,16,7,23,10,5,24,36324.645,6,48.127158,-122.920582,-9.5,5.54,3.22E-06,3.9,0,20
250,16,7,23,10,20,24,37224.65,5,48.12733,-122.920548,-0.5,5.655,4.24E-07,3.9,0,20
251,16,7,23,10,35,26,38126.655,4,48.127341,-122.920618,0,5.71,9.49E-07,3.9,0,20
252,16,7,23,10,50,31,39031.02,4,48.127205,-122.920156,0,5.365,6.11E-07,3.9,0,20
253,16,7,23,11,5,30,39930.005,4,48.127304,-122.920464,0,4.84,2.73E-07,3.9,0,20
254,16,7,23,11,20,29,40829,4,48.127308,-122.920436,0,4.74,1.20E-06,3.88,0,20
